"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PC170","PC180"
"2012","EE",2431,109.903368304804,"NA","2","2012","14","2",1984,"2","1","1","EE","2","NA","4","5","NA","2","1","NA","3","4","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","22","2","2","2","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",27,243,"1","3","2","NA"
"2012","EE",2651,109.903368304804,"NA","2","2012","6","1",1943,"1","4","3","EE","1","NA","3","2","NA","1","2","NA","3","9","NA","NA","l-n","NA","NA","1","2","2","NA","4","21","4","2","2","2","NA","1","NA",0,0,1793,0,0,0,1,0,0,0,0,1793,0,0,0,0,1,"1",68,265,"1","2","2","NA"
"2012","EE",2691,109.903368304804,"NA","1","2012","13","4",1953,"1","5","2","EE","2","5","5","3","NA","NA","NA","NA","3","0 - 1","40","NA","h","NA","13","1","1","2","NA","NA","17","3","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,13246,0,0,0,0,0,0,0,1,"1",58,269,"1","6","2","NA"
"2012","EE",2741,109.903368304804,"NA","2","2012","17","3",1938,"1","2","2","EE","2","NA","2","7","NA","1","2","NA","3","9","NA","NA","NA","NA","NA","1","2","NA","NA","NA","20","1","1","3","2","2","2","NA",0,310,0,0,0,0,1,0,0,0,0,3726,0,0,0,0,1,"1",73,274,"1","2","2","7"
"2012","EE",3061,109.903368304804,"NA","1","2012","11","3",1955,"2","5","1","EE","2","NA","5","1","NA","NA","NA","NA","3","3","40","NA","b-e","NA","1","1","2","2","NA","NA","18","2","2","2","2","NA","2","NA",313,0,10771,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",56,306,"1","5","2","NA"
"2012","EE",3321,109.903368304804,"NA","1","2012","25","1",1934,"2","4","3","EE","2","NA","2","7","NA","1","NA","NA","3","9","NA","NA","NA","NA","NA","1","2","NA","NA","4","17","3","1","3","1","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,3248,0,0,0,0,1,"1",77,332,"1","6","2","NA"
"2012","EE",3441,109.903368304804,"NA","2","2012","4","4",1982,"1","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","3","40","5","l-n","NA","11","1","2","2","NA","NA","21","2","1","2","2","NA","1","NA",0,0,8049,0,0,3951,1,0,0,0,0,0,0,0,0,0,1,"1",29,344,"1","7","2","NA"
"2012","EE",3461,109.903368304804,"NA","2","2012","11","3",1987,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","9","40","NA","o","NA","11","1","1","2","NA","1","22","NA","2","3","2","NA","2","NA",0,716,7534,0,0,0,1,0,0,0,0,0,0,103,0,0,1,"1",24,346,"1","2","2","NA"
"2012","EE",3681,109.903368304804,"NA","1","2012","11","1",1968,"2","1","3","EE","2","NA","5","1","NA","NA","NA","NA","2","3","28","NA","a","NA","13","1","2","2","NA","NA","23","4","2","1","2","NA","2","NA",4675,0,9008,7,0,1252,1,0,0,0,0,0,0,768,0,0,1,"1",43,368,"1","7","2","NA"
"2012","EE",4091,109.903368304804,"NA","1","2012","9","4",1980,"2","1","3","EE","2","NA","4","10","NA","1","2","1","NA","9","40","NA","NA","NA","NA","1","2","NA","NA","NA","28","2","2","3","2","NA","2","NA",0,0,761,0,0,3676,1,0,0,0,0,0,0,0,0,0,1,"1",31,409,"1","2","2","NA"
"2012","EE",4161,109.903368304804,"NA","1","2012","14","3",1931,"2","2","1","EE","2","NA","3","7","NA","1","NA","NA","3","4","NA","NA","NA","NA","NA","1","2","NA","NA","NA","18","3","1","3","2","NA","1","1",0,0,0,0,0,2321,1,0,0,0,0,3155,0,0,0,0,1,"1",80,416,"1","2","2","NA"
"2012","EE",4651,109.903368304804,"NA","2","2012","13","2",1972,"2","3","2","EE","2","NA","5","1","NA","NA","NA","NA","3","5","40","NA","q","NA","12","1","2","2","4","NA","19","2","1","3","2","2","2","NA",0,0,6135,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",39,465,"1","NA","2","NA"
"2012","EE",4711,109.903368304804,"NA","2","2012","10","2",1978,"1","1","2","EE","2","NA","5","1","NA","NA","NA","1","3","2","40","NA","h","NA","15","1","2","2","NA","4","20","1","2","3","2","NA","2","NA",0,0,10431,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",33,471,"1","2","2","10"
"2012","EE",4771,109.903368304804,"NA","1","2012","11","2",1967,"1","1","3","EE","2","NA","2","1","NA","NA","NA","NA","3","7","40","NA","b-e","NA","NA","1","2","2","NA","NA","18","NA","2","1","2","NA","2","NA",0,0,20660,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",44,477,"1","7","2","NA"
"2012","EE",4831,109.903368304804,"NA","1","2012","10","2",1953,"2","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","2","14","NA","q","NA","13","1","2","NA","NA","NA","23","2","1","3","2","NA","2","NA",0,0,1520,0,0,666,1,0,0,0,7710,0,0,0,0,0,1,"1",58,483,"1","7","2","NA"
"2012","EE",4861,109.903368304804,"NA","1","2012","27","2",1938,"2","2","3","EE","2","NA","5","7","NA","1","NA","NA","3","2","NA","NA","NA","NA","NA","NA","2","1","NA","NA","17","3","2","2","2","NA","2","NA",0,0,0,0,0,4225,1,0,0,0,0,4001,0,0,0,0,1,"1",73,486,"1","2","2","8"
"2012","EE",5011,109.903368304804,"NA","1","2012","6","2",1972,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","5","40","NA","l-n","NA","12","1","2","2","NA","NA","21","3","2","3","2","NA","2","NA",0,406,28374,0,0,2304,1,0,0,0,0,0,0,0,0,0,1,"1",39,501,"1","5","2","NA"
"2012","EE",5161,109.903368304804,"NA","2","2012","12","4",1931,"2","4","1","EE","2","NA","2","7","NA","1","NA","NA","3","2","40","NA","NA","NA","11","1","2","2","NA","NA","16","5","1","3","1","NA","2","NA",0,0,0,0,0,4591,1,0,123,0,0,3595,0,0,0,0,1,"1",80,516,"1","5","2","NA"
"2012","EE",5301,109.903368304804,"NA","2","2012","1","2",1931,"1","1","3","EE","2","NA","3","7","NA","1","2","NA","3","8","NA","NA","NA","NA","10","NA","2","NA","NA","NA","19","NA","1","1","2","NA","2","NA",0,240,0,0,0,0,1,0,0,0,0,3283,0,0,0,0,1,"1",80,530,"1","2","2","NA"
"2012","EE",5441,109.903368304804,"NA","1","2012","26","1",1980,"1","1","3","EE","2","NA","3","5","NA","NA","NA","NA","3","8","NA","NA","NA","NA","NA","1","2","NA","NA","NA","17","3","2","1","2","NA","2","NA",200,0,5015,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",31,544,"1","2","2","1"
"2012","EE",5531,109.903368304804,"NA","2","2012","13","1",1931,"2","4","3","EE","2","NA","3","7","NA","1","2","NA","3","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","18","NA","2","3","2","NA","2","NA",0,0,0,0,0,1042,1,290,0,0,0,3146,0,0,0,0,1,"1",80,553,"1","2","2","NA"
"2012","EE",5841,109.903368304804,"NA","1","2012","NA","4",1956,"1","2","1","EE","2","NA","3","1","NA","1","NA","NA","NA","7","NA","NA","f","NA","10","1","2","2","NA","NA","18","1","1","3","2","NA","2","NA",0,140,4772,0,0,1966,1,0,0,0,0,0,0,0,0,0,1,"1",55,584,"1","2","2","NA"
"2012","EE",6121,109.903368304804,"NA","2","2012","4","3",1935,"2","2","3","EE","2","NA","5","7","NA","NA","2","NA","3","2","NA","NA","NA","NA","1","1","2","NA","NA","NA","22","4","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,3771,0,0,0,0,1,"1",76,612,"1","2","2","NA"
"2012","EE",6371,109.903368304804,"NA","1","2012","14","4",1972,"2","1","3","EE","2","NA","5","1","NA","NA","NA","NA","3","7","40","NA","b-e","NA","13","NA","2","2","NA","NA","19","2","NA","2","2","NA","1","NA",0,0,6969,0,0,8439,1,0,0,0,0,0,0,0,0,856,1,"1",39,637,"1","2","2","NA"
"2012","EE",6791,109.903368304804,"NA","1","2012","6","4",1944,"2","2","2","EE","2","NA","3","7","NA","1","2","NA","3","5","NA","NA","NA","NA","11","1","2","NA","NA","NA","18","3","1","3","2","NA","2","NA",0,0,0,0,0,1755,1,0,0,0,0,3200,0,0,0,0,1,"1",67,679,"1","2","2","NA"
"2012","EE",6851,109.903368304804,"NA","1","2012","12","3",1937,"2","4","1","EE","2","NA","5","7","NA","1","2","NA","3","2","NA","NA","NA","NA","11","2","2","2","NA","NA","20","4","2","3","2","NA","2","NA",0,0,0,0,0,172,1,0,0,0,0,3506,0,0,0,0,1,"1",74,685,"1","2","2","NA"
"2012","EE",6921,109.903368304804,"NA","2","2012","4","2",1978,"2","1","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","p","NA","13","NA","1","2","NA","NA","20","3","2","3","2","NA","2","NA",0,0,9349,0,0,1160,1,0,7709,0,0,0,0,0,0,0,1,"1",33,692,"1","2","2","1"
"2012","EE",6941,109.903368304804,"NA","1","2012","14","4",1948,"2","2","2","EE","2","NA","5","7","NA","1","2","NA","3","0 - 1","40","NA","NA","NA","NA","1","2","NA","NA","NA","16","3","1","3","1","NA","2","NA",0,381,0,0,0,0,1,0,183,0,0,1938,0,0,0,0,1,"1",63,694,"1","2","1","NA"
"2012","EE",7191,109.903368304804,"NA","2","2012","18","4",1951,"2","4","3","EE","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","40","NA","k","2","NA","1","2","NA","NA","NA","15","2","1","3","2","NA","2","NA",70,0,5431,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",60,719,"1","2","2","NA"
"2012","EE",7241,109.903368304804,"NA","1","2012","9","1",1978,"1","1","1","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","NA","j","NA","13","1","2","2","NA","NA","18","2","2","3","2","NA","2","NA",0,0,15784,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",33,724,"1","2","2","1"
"2012","EE",7251,109.903368304804,"NA","2","2012","15","3",1950,"2","2","1","EE","2","NA","3","1","NA","1","NA","NA","3","5","NA","NA","q","NA","NA","1","1","1","NA","NA","16","2","2","3","2","NA","2","NA",0,0,6830,0,0,2455,1,0,0,0,0,2404,0,0,0,0,1,"1",61,725,"1","2","2","NA"
"2012","EE",7281,109.903368304804,"NA","1","2012","3","4",1950,"2","2","3","EE","1","3","5","7","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","18","2","1","3","2","NA","2","NA",0,0,0,0,0,4127,1,0,0,0,0,0,0,0,0,0,1,"1",61,728,"1","6","1","NA"
"2012","EE",7311,109.903368304804,"NA","1","2012","12","3",1949,"2","2","3","EE","1","NA","2","1","NA","NA","NA","NA","3","9","40","10","p","NA","12","1","2","1","NA","NA","19","3","2","3","2","NA","2","NA",100,0,4847,0,0,0,1,0,0,0,0,0,0,190,1009,0,1,"1",62,731,"1","6","1","NA"
"2012","EE",7401,109.903368304804,"NA","1","NA","20","1",1967,"1","1","1","Other","2","3","3","5","NA","2","2","2","3","8","NA","NA","NA","NA","NA","1","NA","2","NA","NA","24","3","2","3","2","NA","2","NA",0,0,980,5,0,3601,1,0,22,0,0,0,0,0,0,0,1,"1",44,740,"1","6","2","NA"
"2012","EE",7441,109.903368304804,"NA","2","2012","24","2",1962,"1","5","1","EE","2","NA","3","1","NA","NA","2","NA","3","5","NA","NA","h","NA","9","1","2","2","NA","NA","22","NA","2","1","2","NA","2","NA",0,0,3681,0,0,2525,1,0,0,0,1742,0,0,0,0,0,1,"1",49,744,"1","2","2","NA"
"2012","EE",7541,109.903368304804,"NA","1","2012","10","3",1934,"2","4","3","EE","2","NA","2","7","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","1","2","2","NA","NA","24","3","2","1","2","NA","2","1",0,0,0,0,0,2175,1,0,0,0,0,3798,0,0,0,0,1,"1",77,754,"1","2","2","1"
"2012","EE",7871,109.903368304804,"NA","1","2012","17","1",1941,"2","5","3","EE","1","NA","3","7","NA","NA","NA","NA","3","2","40","NA","NA","NA","10","1","2","2","NA","NA","17","2","2","3","2","NA","1","NA",0,0,0,0,0,2030,1,0,0,0,0,8374,0,0,0,0,1,"1",70,787,"1","2","1","NA"
"2012","EE",8371,109.903368304804,"NA","2","2012","18","3",1988,"2","1","3","EE","1","NA","3","6","NA","1","NA","1","NA",,"NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,0,0,0,5323,1,0,0,0,0,0,0,0,0,463,1,"1",23,837,"1","7","2","NA"
"2012","EE",8721,109.903368304804,"NA","1","2012","8","3",1979,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","1","8","40","NA","h","NA","12","1","1","2","NA","NA","19","2","2","3","2","2","2","NA",0,0,12905,172,0,3127,1,0,0,0,0,0,0,0,0,0,1,"1",32,872,"1","6","2","NA"
"2012","EE",8731,109.903368304804,"NA","1","2012","13","2",1931,"2","4","1","EE","2","NA","3","7","NA","NA","2","NA","3","3","NA","NA","NA","NA","13","1","2","1","NA","NA","16","3","2","2","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,3499,0,0,0,0,1,"1",80,873,"1","2","2","NA"
"2012","EE",8821,109.903368304804,"NA","1","2012","11","4",1969,"1","5","3","EE","2","NA","3","1","NA","1","2","NA","3","0 - 1","40","NA","l-n","NA","13","1","2","NA","NA","NA","18","3","2","3","2","NA","2","NA",0,0,3616,0,0,1473,1,0,0,0,0,0,0,38,0,0,1,"1",42,882,"1","3","2","NA"
"2012","EE",8971,109.903368304804,"NA","2","2012","9","1",1951,"1","2","3","Other","2","NA","3","1","NA","NA","NA","NA","3","8","44","6","h","NA","13","1","1","NA","NA","NA","20","2","2","2","2","NA","1","1",0,0,6267,0,0,1651,1,0,0,0,0,0,0,0,0,0,1,"1",60,897,"1","2","2","NA"
"2012","EE",9071,109.903368304804,"NA","2","2012","20","2",1936,"2","4","3","EE","2","NA","3","7","NA","NA","NA","2","3","9","40","NA","NA","NA","NA","1","2","2","2","NA","20","4","1","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,3567,0,0,0,0,1,"1",75,907,"1","2","2","NA"
"2012","EE",9651,109.903368304804,"NA","1","2012","16","4",1960,"2","2","1","EE","2","NA","3","1","NA","1","NA","NA","3","7","NA","NA","b-e","4","12","1","2","2","NA","NA","19","3","1","3","2","NA","2","1",0,0,4066,0,0,5323,1,0,0,0,0,0,0,0,0,0,1,"1",51,965,"1","6","2","1"
"2012","EE",9691,109.903368304804,"NA","1","2012","12","1",1943,"2","4","1","Other","2","NA","5","2","NA","1","2","NA","3","3","NA","20","q","NA","11","1","2","2","NA","NA","18","NA","NA","2","2","NA","NA","NA",0,0,2337,0,0,2624,1,0,0,0,0,1370,0,0,0,0,1,"1",68,969,"1","2","2","NA"
"2012","EE",9781,109.903368304804,"NA","1","2012","9","1",1986,"2","1","3","EE","2","5","3","6","NA","2","2","1","3","4","NA","NA","NA","NA","NA","1","NA","NA","NA","1","19","3","2","3","2","NA","2","NA",0,0,0,0,0,1238,1,0,0,0,0,0,0,0,0,0,1,"1",25,978,"1","7","1","NA"
"2012","EE",10251,109.903368304804,"NA","1","2012","11","2",1950,"1","5","1","Other","2","NA","3","1","NA","1","2","NA","3","8","NA","NA","h","NA","NA","1","2","2","NA","NA","19","3","1","3","2","NA","2","NA",0,0,3956,4,0,1673,1,0,0,0,0,941,0,0,0,0,1,"1",61,1025,"1","6","2","NA"
"2012","EE",10781,109.903368304804,"NA","1","2012","7","2",1931,"2","2","3","EE","2","NA","5","7","NA","1","2","NA","3","2","NA","NA","NA","NA","NA","2","NA","1","NA","4","17","3","1","1","2","NA","2","1",0,0,0,0,0,1772,1,0,0,0,0,3558,0,0,0,0,1,"1",80,1078,"1","2","2","NA"
"2012","EE",10841,109.903368304804,"NA","2","2012","11","3",1956,"2","5","1","EE","2","NA","5","1","NA","NA","NA","NA","3","3","NA","NA","q","NA","12","1","2","2","NA","NA","18","2","2","3","NA","NA","2","NA",0,0,19456,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",55,1084,"1","6","2","NA"
"2012","EE",10921,109.903368304804,"NA","1","2012","17","3",1984,"1","1","2","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","l-n","NA","12","1","2","2","NA","NA","23","3","2","3","NA","NA","2","NA",1288,0,6608,0,0,2414,1,0,0,0,0,0,0,0,0,0,1,"1",27,1092,"1","6","2","7"
"2012","EE",11051,109.903368304804,"NA","1","2012","10","2",1940,"2","2","3","Other","2","NA","3","7","NA","1","2","NA","3","5","NA","NA","NA","NA","NA","2","2","NA","NA","NA","21","4","1","2","1","NA","2","NA",7,0,0,0,0,4307,1,0,0,0,0,3403,0,0,0,0,1,"1",71,1105,"1","2","2","1"
"2012","EE",11441,109.903368304804,"NA","2","2012","33","2",1939,"2","2","1","EE","2","NA","5","7","NA","1","NA","NA","3","5","NA","NA","NA","4","NA","1","2","2","NA","NA","17","3","2","3","2","2","1","NA",0,0,0,0,0,0,1,0,0,0,0,4553,0,0,0,0,1,"1",72,1144,"1","7","1","NA"
"2012","EE",11551,109.903368304804,"NA","2","2012","10","4",1978,"1","1","1","EE","2","NA","2","1","NA","NA","NA","NA","3","8","NA","NA","h","NA","11","1","2","NA","1","NA","19","4","2","3","2","NA","2","NA",0,0,10034,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",33,1155,"1","6","2","1"
"2012","EE",11881,109.903368304804,"NA","2","2012","9","1",1962,"1","1","3","EE","2","NA","2","1","NA","NA","NA","NA","3","8","40","NA","a","NA","12","1","2","2","1","NA","NA","NA","2","3","2","2","2","NA",0,0,9042,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",49,1188,"1","5","2","NA"
"2012","EE",11921,109.903368304804,"NA","1","2012","31","1",1938,"2","2","3","Other","2","NA","3","7","NA","1","NA","NA","3","7","NA","NA","NA","NA","3","1","2","2","NA","NA","NA","1","2","3","1","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,5288,0,0,0,0,1,"1",73,1192,"1","NA","2","NA"
"2012","EE",12271,109.903368304804,"NA","1","2012","16","4",1949,"2","4","3","EE","2","NA","3","1","NA","NA","NA","NA","3","3","40","NA","b-e","NA","12","NA","1","2","NA","NA","17","1","1","3","2","NA","2","NA",0,0,4788,0,0,0,1,0,0,0,0,3636,0,0,0,0,1,"1",62,1227,"1","2","2","NA"
"2012","EE",12501,109.903368304804,"NA","2","2012","9","4",1978,"1","1","1","EE","1","NA","3","1","NA","NA","NA","NA","3","8","60","NA","a","NA","13","1","1","2","NA","NA","19","2","1","3","2","NA","2","NA",0,0,15058,0,0,0,1,74,0,0,0,0,0,0,0,0,1,"1",33,1250,"1","3","2","1"
"2012","EE",12521,109.903368304804,"NA","2","2012","12","2",1947,"2","2","3","EE","2","NA","3","7","NA","1","2","NA","3","4","32","NA","NA","NA","12","1","2","NA","NA","NA","26","2","1","3","2","NA","1","NA",0,0,0,0,0,0,1,0,0,0,0,3564,0,0,0,0,1,"1",64,1252,"1","6","2","NA"
"2012","EE",12571,109.903368304804,"NA","2","2012","9","2",1978,"2","1","1","EE","2","NA","2","2","NA","1","2","NA","4","5","40","NA","p","NA","12","1","2","1","NA","4","24","4","1","1","2","NA","2","NA",0,0,1746,0,0,10416,1,0,0,0,1510,0,0,0,0,0,1,"1",33,1257,"1","2","1","NA"
"2012","EE",12701,109.903368304804,"NA","1","2012","9","4",1934,"2","1","3","EE","2","NA","3","7","NA","1","NA","NA","3","3","NA","NA","NA","NA","NA","1","1","NA","1","NA","20","3","1","3","2","NA","2","NA",0,0,490,0,0,0,1,0,0,0,0,2564,0,0,0,0,1,"1",77,1270,"1","7","2","3"
"2012","EE",13041,109.903368304804,"NA","1","2012","11","4",1956,"1","2","3","EE","2","NA","3","8","NA","1","2","NA","3","3","40","NA","NA","NA","NA","1","2","NA","NA","1","19","4","2","3","2","1","2","NA",600,0,0,0,0,0,1,0,0,0,0,0,0,0,3358,0,1,"1",55,1304,"1","2","NA","1"
"2012","EE",13361,109.903368304804,"NA","2","2012","5","3",1943,"2","5","3","Other","2","NA","5","7","NA","1","2","NA","3","3","20","NA","NA","NA","11","1","2","2","NA","NA","23","3","1","3","1","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,4800,0,0,0,0,1,"1",68,1336,"1","2","2","NA"
"2012","EE",13381,109.903368304804,"NA","2","2012","6","3",1936,"2","4","3","EE","2","NA","5","7","NA","1","2","NA","3","0 - 1","30","NA","NA","NA","NA","1","2","NA","NA","NA","21","3","1","2","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,3805,0,0,0,0,1,"1",75,1338,"1","2","2","NA"
"2012","EE",13561,109.903368304804,"NA","1","2012","9","2",1934,"2","4","1","EE","2","NA","5","7","NA","1","2","NA","3","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","22","5","1","2","2","1","2","1",0,0,0,0,0,0,1,0,0,0,0,3153,0,0,0,0,1,"1",77,1356,"1","7","2","1"
"2012","EE",13761,109.903368304804,"NA","2","2012","9","4",1976,"2","2","1","EE","2","NA","3","10","NA","NA","2","NA","2","3","NA","NA","NA","NA","1","2","2","NA","NA","NA","19","4","2","2","2","NA","2","NA",0,0,3539,0,0,3451,1,0,0,0,0,0,0,0,0,0,1,"1",35,1376,"1","5","2","NA"
"2012","EE",13861,109.903368304804,"NA","2","2012","18","1",1988,"1","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","3","40","NA","j","NA","NA","1","1","2","NA","NA","21","NA","2","3","2","NA","2","NA",0,0,15974,106,0,1988,1,0,0,0,0,0,0,382,0,0,1,"1",23,1386,"1","2","1","NA"
"2012","EE",13891,109.903368304804,"NA","1","2012","5","1",1986,"1","1","1","EE","2","NA","3","3","NA","NA","NA","NA","3","8","40","NA","a","NA","NA","1","2","2","NA","NA","17","NA","2","3","2","NA","1","NA",0,0,10530,974,0,519,1,0,0,0,0,0,0,35,0,0,1,"1",25,1389,"1","2","2","NA"
"2012","EE",13961,109.903368304804,"NA","1","2012","9","1",1990,"2","1","1","EE","2","NA","2","10","NA","1","1","NA","2","4","NA","NA","NA","NA","NA","1","NA","NA","NA","6","17","2","NA","2","2","NA","2","NA",0,0,0,0,0,6814,1,0,0,0,0,0,0,0,0,0,1,"1",21,1396,"1","2","NA","NA"
"2012","EE",14241,109.903368304804,"NA","2","2012","6","3",1965,"2","2","2","EE","2","NA","3","5","NA","1","1","NA","3","9","40","NA","NA","NA","12","NA","NA","NA","NA","11","22","4","2","3","2","NA","2","1",0,0,0,0,0,0,1,0,704,0,0,0,0,0,0,0,1,"1",46,1424,"1","6","1","NA"
"2012","EE",14341,109.903368304804,"NA","1","2012","11","2",1968,"2","2","2","EE","1","NA","5","1","NA","NA","NA","NA","3","2","40","NA","p","NA","11","NA","2","2","NA","NA","20","3","2","3","2","NA","2","NA",0,0,7645,0,0,1860,1,0,0,0,0,0,0,0,0,0,1,"1",43,1434,"1","6","2","NA"
"2012","EE",14361,109.903368304804,"NA","NA","2012","4","3",1940,"2","4","1","EE","2","NA","5","7","NA","NA","2","NA","3","2","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","4","1","2","1","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,2383,0,0,0,0,1,"1",71,1436,"1","6","1","NA"
