"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PC170","PC180"
"2012","IE",1741,362.795366795367,"NA","2","2012","8","NA",1956,"1","2","1","IE","2","NA","1","5","1","NA","NA","NA","3","8","18","39","NA","7","13","1","NA","2","NA","4","25","2","2","3","2","NA","2","NA",0,0,17807,0,0,0,5491,0,0,0,4810,0,0,0,0,0,1406,"1",55,174,"1","2","2","NA"
"2012","IE",1861,362.795366795367,"NA","2","2012","3","NA",1936,"2","2","1","IE","2","NA","NA","7","1","1","2","NA","3","9","27","NA","NA","7","7","NA","NA","NA","NA","NA","18","3","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,13188,0,0,0,0,952,"1",75,186,"1","7","2","NA"
"2012","IE",1971,362.795366795367,"NA","1","2012","7","NA",1939,"2","2","1","IE","2","NA","5","7","1","NA","NA","NA","3","3","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","14","5","2","2","2","NA","2","NA",0,0,0,0,0,497,0,0,0,0,0,0,0,0,6759,6368,1406,"1",72,197,"1","7","2","NA"
"2012","IE",2081,362.795366795367,"NA","3","2012","20","NA",1936,"2","4","3","IE","2","NA","1","10","NA","2","1","NA","3","5","24","NA","NA","3","11","NA","2","NA","NA","4","NA","1","2","3","2","NA","2","NA",0,0,0,0,0,227,0,0,11885,0,0,0,0,0,0,0,1406,"1",75,208,"1","2","2","NA"
"2012","IE",2491,362.795366795367,"NA","2","2012","2","NA",1963,"1","2","3","IE","2","NA","2","5","NA","NA","2","NA","3","8","NA","NA","NA","NA","11","1","2","NA","NA","NA","15","2","1","2","2","NA","2","NA",0,0,0,0,0,437,0,0,0,0,14084,0,0,0,0,0,1406,"1",48,249,"1","2","2","NA"
"2012","IE",2571,362.795366795367,"NA","2","2012","90","NA",1944,"1","4","1","IE","1","NA","1","7","1","NA","NA","NA","3","6","NA","NA","NA","3","12","1","2","NA","NA","NA","18","2","2","3","2","NA","1","NA",0,0,0,0,0,4404,0,0,0,0,0,11468,0,0,0,0,232,"1",67,257,"1","5","2","NA"
"2012","IE",3131,362.795366795367,"NA","4","2012","3","NA",1931,"2","4","1","IE","2","NA","1","10","NA","1","2","NA","2",,"NA","NA","NA","3","7","1","2","2","NA","NA","24","1","2","1","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,12624,0,0,0,0,1406,"1",80,313,"1","7","2","NA"
"2012","IE",3311,362.795366795367,"NA","4","2012","4","NA",1978,"1","2","3","IE","2","NA","5","1","1","NA","NA","NA","3","9","40","NA","g","NA","1","1","1","2","NA","NA","19","2","2","3","2","NA","2","NA",0,0,8791,0,0,0,0,0,0,0,34126,0,0,0,0,0,1406,"1",33,331,"1","2","2","NA"
"2012","IE",3451,362.795366795367,"NA","4","2012","9","NA",1931,"1","1","1","IE","2","NA","1","8","1","1","NA","NA","2","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",0,0,0,0,0,7979,0,0,0,0,0,0,0,0,11276,0,1406,"1",80,345,"1","7","2","NA"
"2012","IE",3501,362.795366795367,"NA","3","2012","20","NA",1931,"2","4","2","IE","2","NA","1","7","NA","1","NA","1","3","5","8","NA","NA","NA","NA","1","NA","NA","NA","NA","21","2","2","3","2","NA","2","NA",0,0,0,0,0,4191,0,0,43,0,0,0,0,0,65,0,1406,"1",80,350,"1","7","1","NA"
"2012","IE",3971,362.795366795367,"NA","4","2012","3","NA",1931,"2","4","1","IE","2","NA","1","7","NA","1","NA","NA","3",,"NA","NA","NA","NA","12","NA","NA","NA","NA","NA","17","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,4863,0,6064,0,0,0,0,1236,"1",80,397,"1","3","2","NA"
"2012","IE",4261,362.795366795367,"NA","3","2012","28","NA",1951,"2","2","3","IE","2","NA","3","2","1","NA","2","NA","3","0 - 1","40","NA","g","NA","13","1","2","2","NA","NA","20","3","2","3","2","NA","2","NA",0,0,39505,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,"1",60,426,"1","2","2","NA"
"2012","IE",4701,362.795366795367,"NA","1","2012","7","NA",1951,"2","4","1","IE","2","NA","1","5","NA","1","2","NA","3","9","NA","NA","NA","NA","NA","1","2","2","NA","NA","22","4","1","2","2","NA","2","NA",0,0,3447,0,0,4780,0,0,0,0,3727,0,0,0,48,0,1406,"1",60,470,"1","7","2","NA"
"2012","IE",4891,362.795366795367,"NA","2","2012","18","NA",1943,"1","2","3","IE","2","NA","1","7","NA","2","2","NA","3","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20","3","1","3","1","NA","2","NA",0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,1406,"1",68,489,"1","6","2","NA"
"2012","IE",4901,362.795366795367,"NA","2","2012","5","NA",1939,"2","1","3","IE","1","NA","1","10","NA","2","2","1","NA","7","40","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","2","1","3","2","NA","2","NA",0,0,0,0,0,3348,0,0,0,0,4494,0,0,0,5437,0,968,"1",72,490,"1","2","2","9"
"2012","IE",4941,362.795366795367,"NA","3","2012","3","NA",1970,"1","2","1","IE","2","NA","3","1","1","NA","NA","NA","3","5","NA","4","g","NA","1","NA","2","2","NA","NA","30","2","2","3","2","NA","2","1",0,0,59602,0,0,657,0,0,0,0,0,0,0,0,0,0,1406,"1",41,494,"1","3","2","NA"
"2012","IE",4961,362.795366795367,"NA","1","2012","9","NA",1949,"2","2","1","IE","1","5","4","2","1","1","1","NA","3","6","NA","NA","q","NA","1","2","NA","NA","NA","NA","18","2","1","1","2","NA","2","NA",0,0,2758,257,257,0,0,0,0,0,0,0,0,0,0,0,1406,"1",62,496,"1","NA","2","NA"
"2012","IE",5341,362.795366795367,"NA","1","2012","12","NA",1939,"2","2","1","IE","1","3","4","10","NA","2","1","NA","4","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,0,0,0,0,8750,0,0,0,0,0,0,0,0,0,0,932,"1",72,534,"1","3","2","NA"
"2012","IE",5381,362.795366795367,"NA","3","2012","6","NA",1935,"1","2","3","IE","2","NA","1","7","NA","NA","NA","NA","3","3","NA","NA","NA","7","13","1","2","2","NA","4","19","2","1","3","2","NA","1","NA",0,0,5820,0,0,5705,0,0,0,817,0,28252,0,0,0,0,1406,"1",76,538,"1","3","2","NA"
"2012","IE",5471,362.795366795367,"NA","1","2012","5","NA",1980,"1","2","1","EU","1","NA","3","8","1","2","2","NA","NA",,"NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,0,0,0,0,2335,0,0,0,0,0,0,0,6915,0,1406,"1",31,547,"1","5","2","NA"
"2012","IE",5701,362.795366795367,"NA","4","2012","7","NA",1939,"2","4","3","IE","2","5","1","10","NA","2","2","NA","NA","6","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","1","2","2","NA","2","NA",0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,1406,"1",72,570,"1","5","1","NA"
"2012","IE",6061,362.795366795367,"NA","4","2012","20","NA",1968,"1","1","1","IE","2","5","2","5","1","1","NA","NA","2","4","NA","NA","NA","NA","NA","NA","2","NA","NA","10","14","3","2","2","2","NA","2","NA",0,0,2622,0,0,8998,0,0,0,0,6301,0,0,0,0,0,894,"1",43,606,"1","2","2","NA"
"2012","IE",6471,362.795366795367,"NA","3","2012","8","NA",1953,"2","2","1","IE","1","NA","2","10","NA","2","2","NA","NA","8","NA","NA","NA","3","11","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",0,0,489,0,0,0,0,0,0,0,1869,0,0,0,0,0,724,"1",58,647,"1","3","2","NA"
"2012","IE",6671,362.795366795367,"NA","1","2012","7","NA",1959,"2","2","1","IE","1","NA","1","10","NA","1","1","NA","NA","8","NA","NA","NA","NA","4","1","2","NA","NA","NA","17","2","2","1","2","NA","1","NA",0,0,0,0,0,2187,0,0,0,0,0,0,0,0,9894,0,1406,"1",52,667,"1","7","1","NA"
"2012","IE",6861,362.795366795367,"NA","4","2012","9","NA",1962,"1","1","3","IE","2","NA","NA","8","1","NA","2","NA","3","9","20","NA","NA","NA","3","2","NA","2","NA","NA","29","1","2","1","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13208,0,1406,"1",49,686,"1","3","2","NA"
"2012","IE",6931,362.795366795367,"NA","1","2012","6","NA",1943,"1","2","2","IE","2","NA","1","3","NA","1","NA","NA","3","5","NA","NA","a","NA","NA","NA","2","NA","NA","NA","18","1","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,15686,0,0,0,0,0,0,0,1406,"1",68,693,"1","7","2","9"
"2012","IE",6941,362.795366795367,"NA","4","2012","11","NA",1931,"1","2","1","IE","2","NA","1","7","NA","NA","2","NA","3","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","2","2","3","2","NA","2","NA",0,3840,0,0,0,0,0,0,0,0,0,8562,0,0,0,0,1406,"1",80,694,"1","5","2","1"
"2012","IE",7581,362.795366795367,"NA","1","2012","15","NA",1931,"1","2","1","IE","2","NA","NA","7","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","23","1","2","2","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,13253,0,0,0,0,1406,"1",80,758,"1","2","2","NA"
"2012","IE",7781,362.795366795367,"NA","2","2012","23","NA",1940,"2","2","NA","IE","1","NA","5","7","NA","1","2","NA","3","6","NA","NA","NA","3","NA","NA","NA","1","NA","NA","16","1","2","3","2","NA","2","NA",0,0,0,0,0,5492,0,0,0,0,0,10246,0,0,0,0,1406,"1",71,778,"1","7","2","NA"
"2012","IE",7791,362.795366795367,"NA","3","2012","5","NA",1932,"1","1","1","IE","2","NA","5","7","1","1","1","NA","3","9","NA","NA","NA","NA","1","2","2","NA","NA","NA","14","2","2","3","2","NA","2","NA",0,0,0,0,0,156,0,0,0,0,0,15895,0,0,0,0,1345,"1",79,779,"1","5","2","NA"
"2012","IE",8041,362.795366795367,"NA","1","2012","16","NA",1931,"1","1","3","IE","1","NA","NA","7","NA","1","NA","NA","3","5","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","4","1","3","2","1","2","NA",0,0,0,0,0,5280,0,0,0,269,0,9688,0,0,0,0,1406,"1",80,804,"1","2","2","NA"
"2012","IE",8141,362.795366795367,"NA","3","2012","13","NA",1973,"1","2","1","IE","2","NA","3","1","1","NA","NA","NA","3","9","37","NA","b-e","NA","12","1","2","2","1","NA","20","2","2","3","2","NA","2","NA",0,0,122915,0,0,0,3748,0,0,0,0,0,0,0,0,0,1406,"1",38,814,"1","7","2","NA"
"2012","IE",8231,362.795366795367,"NA","4","2012","13","NA",1960,"1","1","1","IE","2","NA","2","1","1","NA","NA","NA","1","5","33","NA","a","NA","12","1","2","2","NA","NA","23","1","2","3","2","NA","2","NA",0,0,57002,0,0,15525,0,0,0,0,0,0,0,0,0,0,189,"1",51,823,"1","7","2","NA"
"2012","IE",8481,362.795366795367,"NA","2","2012","13","NA",1946,"2","2","3","IE","2","3","1","10","NA","2","2","NA","3","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20","1","2","3","2","NA","2","NA",0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,1406,"1",65,848,"1","2","2","NA"
"2012","IE",8941,362.795366795367,"NA","4","2012","15","NA",1932,"1","1","1","IE","2","NA","1","7","NA","NA","2","NA","3","9","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","17","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,132,2282,0,10683,0,0,0,0,1406,"1",79,894,"1","7","2","9"
"2012","IE",9021,362.795366795367,"NA","1","2012","11","NA",1957,"2","2","1","IE","2","NA","5","1","NA","1","NA","NA","3","2","40","NA","q","NA","13","1","2","2","NA","NA","17","1","1","2","2","NA","2","NA",0,0,16900,0,0,0,0,0,0,0,1097,0,0,0,2813,0,1406,"1",54,902,"1","5","2","NA"
"2012","IE",9091,362.795366795367,"NA","2","2012","10","NA",1931,"2","4","1","IE","1","5","1","7","1","1","NA","NA","3",,"25","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2","1","3","2","NA","2","NA",0,0,0,0,0,3335,3867,0,0,0,0,10794,0,0,0,0,1406,"1",80,909,"1","6","2","6"
"2012","IE",9131,362.795366795367,"NA","2","2012","10","NA",1974,"1","1","1","EU","2","NA","6","1","1","1","NA","NA","3","2","40","NA","p","NA","11","1","1","NA","NA","NA","22","2","2","3","2","1","2","1",0,0,25156,0,0,0,0,0,0,0,4,0,0,0,0,0,430,"1",37,913,"1","7","2","NA"
"2012","IE",9201,362.795366795367,"NA","4","2013","27","NA",1948,"2","1","3","IE","2","NA","6","10","NA","2","2","NA","3","2","NA","NA","NA","NA","NA","1","NA","2","NA","NA","15","3","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,4299,0,0,0,0,1406,"1",63,920,"1","7","2","NA"
"2012","IE",9701,362.795366795367,"NA","2","2012","8","NA",1974,"1","1","3","IE","2","NA","3","2","NA","1","NA","NA","3","9","NA","NA","l-n","1","NA","1","2","NA","NA","NA","NA","5","2","3","2","NA","2","NA",0,0,16150,0,0,1621,0,0,0,0,0,0,0,0,0,0,1373,"1",37,970,"1","2","2","NA"
"2012","IE",10041,362.795366795367,"NA","2","2012","7","NA",1931,"2","4","3","IE","2","NA","3","10","NA","1","2","1","3","4","24","NA","NA","NA","NA","1","NA","NA","7","NA","15","1","2","3","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,0,5067,0,0,0,0,1406,"1",80,1004,"1","NA","2","NA"
"2012","IE",11201,362.795366795367,"NA","1","2012","6","NA",1972,"1","2","1","IE","2","NA","5","6","NA","1","2","NA","3",,"21","NA","NA","NA","NA","1","NA","2","NA","NA","25","1","2","2","2","NA","2","1",0,0,0,0,0,2248,0,0,0,0,13521,0,0,0,0,0,1406,"1",39,1120,"1","2","2","NA"
"2012","IE",11431,362.795366795367,"NA","2","2012","16","NA",1946,"1","2","1","IE","2","5","5","8","NA","1","NA","NA","NA","5","NA","NA","NA","NA","5","1","2","2","NA","NA","15","2","2","3","2","NA","2","5",0,0,0,0,0,0,0,0,0,0,0,8636,0,0,0,0,256,"1",65,1143,"1","2","1","NA"
"2012","IE",11641,362.795366795367,"NA","2","2012","8","NA",1960,"2","2","1","IE","2","5","3","1","1","NA","NA","NA","3","5","39","NA","j","NA","13","1","1","2","NA","NA","17","2","1","3","2","NA","2","NA",0,0,66991,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,"1",51,1164,"1","2","2","8"
"2012","IE",11661,362.795366795367,"NA","4","2012","10","NA",1955,"2","2","1","IE","2","NA","5","2","NA","NA","2","NA","3","4","NA","NA","q","NA","NA","2","NA","NA","NA","2","18","1","2","3","2","NA","2","NA",0,0,10076,0,0,2202,0,0,0,0,7860,0,0,0,0,0,100,"1",56,1166,"1","2","2","NA"
"2012","IE",11781,362.795366795367,"NA","3","2012","18","NA",1977,"1","1","1","IE","2","NA","5","3","NA","1","1","NA","3","0 - 1","32","NA","k","NA","13","1","2","NA","NA","NA","16","2","2","3","2","NA","2","1",0,0,1912,0,0,0,0,0,4590,0,0,0,0,0,0,0,729,"1",34,1178,"1","7","2","NA"
"2012","IE",11961,362.795366795367,"NA","1","2012","17","NA",1948,"1","2","1","IE","1","NA","1","8","NA","1","2","1","3","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,396,0,0,0,0,1698,0,0,0,0,0,0,0,0,0,1406,"1",63,1196,"1","7","2","NA"
"2012","IE",12531,362.795366795367,"NA","3","2012","9","NA",1931,"2","2","1","IE","2","NA","3","7","NA","1","1","NA","3","2","NA","NA","NA","NA","NA","NA","1","NA","NA","3","14","1","2","3","2","NA","1","NA",0,0,0,0,0,214,0,0,2747,0,0,5961,0,0,0,0,1037,"1",80,1253,"1","3","2","NA"
"2012","IE",12721,362.795366795367,"NA","1","2012","12","NA",1960,"1","1","1","IE","2","NA","2","1","1","NA","NA","NA","3","0 - 1","NA","NA","g","NA","10","1","NA","2","NA","NA","16","1","2","3","2","NA","2","NA",0,0,24032,0,0,70,0,0,0,0,3712,0,0,0,0,0,1073,"1",51,1272,"1","2","2","NA"
"2012","IE",13051,362.795366795367,"NA","4","2012","22","NA",1934,"2","4","3","IE","2","NA","1","10","NA","NA","2","NA","3",,"40","NA","NA","NA","13","1","2","2","NA","NA","18","1","2","3","1","NA","2","NA",0,0,0,0,0,532,0,600,0,0,0,22315,0,0,0,0,1406,"1",77,1305,"1","7","2","9"
"2012","IE",13091,362.795366795367,"NA","1","2012","7","NA",1931,"1","2","3","IE","2","NA","1","10","1","NA","2","1","3","5","NA","NA","NA","NA","NA","1","NA","2","NA","NA","21","2","2","3","2","2","2","NA",0,2400,0,0,0,0,0,0,0,0,0,30643,0,0,0,0,1406,"1",80,1309,"1","2","2","NA"
"2012","IE",13121,362.795366795367,"NA","3","2012","20","NA",1962,"2","1","1","IE","2","NA","3","8","NA","NA","NA","NA","3","9","40","NA","NA","2","10","1","2","2","NA","NA","18","3","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12013,0,1406,"1",49,1312,"1","2","2","NA"
"2012","IE",13771,362.795366795367,"NA","3","2012","18","NA",1951,"1","1","1","IE","2","NA","1","7","1","NA","NA","NA","3","9","40","20","NA","NA","13","1","2","2","NA","NA","20","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,39514,0,0,0,0,767,"1",60,1377,"1","7","2","NA"
"2012","IE",14021,362.795366795367,"NA","3","2012","10","NA",1972,"1","1","3","IE","2","NA","3","3","NA","NA","NA","NA","3","5","NA","NA","a","NA","5","NA","NA","2","NA","NA","19","1","1","3","2","1","2","8",0,0,0,0,0,0,0,0,29482,0,0,0,0,0,0,0,1406,"1",39,1402,"1","2","2","NA"
"2012","IE",14161,362.795366795367,"NA","3","2012","16","NA",1932,"1","1","3","IE","1","NA","1","7","NA","1","NA","NA","3","5","NA","NA","NA","6","NA","1","NA","NA","NA","NA","19","3","1","3","2","NA","2","NA",0,0,0,0,0,5677,0,0,0,0,0,11069,0,0,0,0,216,"1",79,1416,"1","2","2","NA"
"2012","IE",14621,362.795366795367,"NA","1","2012","29","NA",1950,"2","2","1","EU","2","NA","3","2","NA","1","NA","NA","2","9","35","NA","b-e","NA","13","1","2","2","NA","NA","18","3","2","3","2","NA","2","NA",0,0,9184,0,0,0,0,300,0,0,0,13866,0,0,0,0,1406,"1",61,1462,"1","7","2","NA"
"2012","IE",14691,362.795366795367,"NA","3","2012","10","NA",1982,"1","1","1","IE","1","NA","4","6","NA","1","2","NA","3",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,"1",29,1469,"1","2","2","NA"
"2012","IE",14741,362.795366795367,"NA","3","2012","10","NA",1954,"1","2","1","IE","2","5","1","4","NA","NA","NA","NA","3","8","39","NA","h","NA","13","1","2","2","NA","NA","21","2","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,50471,0,0,0,0,0,0,0,1406,"1",57,1474,"1","5","2","NA"
"2012","IE",14991,362.795366795367,"NA","1","2012","15","NA",1931,"1","2","1","IE","2","NA","1","7","1","1","NA","NA","3","8","40","NA","NA","4","13","1","1","2","NA","NA","18","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,38356,0,0,0,0,1406,"1",80,1499,"1","7","2","NA"
"2012","IE",15351,362.795366795367,"NA","4","2012","4","NA",1949,"1","5","3","EU","2","4","NA","8","NA","1","NA","NA","3","9","45","NA","NA","NA","NA","NA","NA","NA","NA","NA","24","2","1","2","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17699,0,1406,"1",62,1535,"1","7","2","NA"
"2012","IE",15791,362.795366795367,"NA","3","2012","20","NA",1965,"1","1","1","IE","2","NA","1","2","1","1","NA","NA","3","9","NA","NA","a","NA","13","1","2","NA","NA","NA","18","1","1","3","2","NA","2","NA",0,0,18089,0,0,0,0,0,0,0,2296,0,0,0,0,0,533,"1",46,1579,"1","3","1","1"
"2012","IE",15881,362.795366795367,"NA","2","2012","15","NA",1946,"1","2","3","IE","2","NA","2","5","NA","NA","2","NA","2","9","16","NA","NA","NA","NA","NA","2","2","NA","NA","16","2","1","3","2","NA","2","NA",0,0,0,0,0,6001,0,0,0,0,0,0,0,0,10985,0,1406,"1",65,1588,"1","2","2","NA"
"2012","IE",16441,362.795366795367,"NA","3","2012","9","NA",1956,"1","1","3","IE","1","5","1","8","1","2","NA","NA","3","5","28","NA","NA","NA","4","NA","2","2","NA","1","18","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,7295,0,0,0,0,1406,"1",55,1644,"1","7","2","NA"
"2012","IE",16561,362.795366795367,"NA","3","2012","5","NA",1931,"2","4","1","IE","2","NA","1","10","1","2","NA","NA","3","9","20","NA","NA","NA","2","1","2","NA","NA","NA","17","2","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,13301,0,0,0,0,1406,"1",80,1656,"1","2","2","1"
"2012","IE",16581,362.795366795367,"NA","3","2012","5","NA",1968,"1","2","1","EU","2","NA","4","2","1","NA","NA","NA","3","9","40","NA","i","NA","NA","1","2","NA","NA","NA","18","1","2","3","2","NA","2","NA",0,0,16217,0,0,0,0,0,0,0,10062,0,0,0,0,0,1406,"1",43,1658,"1","2","2","NA"
"2012","IE",16971,362.795366795367,"NA","1","2012","16","NA",1974,"1","2","3","IE","2","NA","5","1","1","1","NA","NA","2","2","40","NA","q","NA","1","2","2","2","NA","10","18","1","2","3","2","NA","2","NA",0,0,58832,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,"1",37,1697,"1","2","2","NA"
"2012","IE",17701,362.795366795367,"NA","4","2012","6","NA",1946,"2","4","3","IE","1","3","2","10","NA","1","2","1","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","2","1","3","1","NA","2","NA",0,0,0,0,0,0,12065,0,0,0,0,0,0,0,0,0,1406,"1",65,1770,"1","7","2","NA"
"2012","IE",17851,362.795366795367,"NA","2","2012","16","NA",1976,"1","2","3","EU","2","NA","5","1","1","NA","NA","NA","3","5","24","NA","b-e","7","13","2","2","2","NA","NA","19","1","2","3","2","NA","2","NA",0,0,23585,0,0,2407,0,0,0,0,0,0,0,0,82,0,687,"1",35,1785,"1","2","2","NA"
"2012","IE",18131,362.795366795367,"NA","1","2012","4","NA",1951,"1","2","1","IE","1","NA","3","7","NA","1","1","1","3","9","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","16","1","2","3","2","NA","2","NA",0,0,2769,0,0,0,2803,1104,0,0,0,6775,0,0,0,0,1387,"1",60,1813,"1","5","2","NA"
"2012","IE",18161,362.795366795367,"NA","1","2012","10","NA",1940,"2","2","3","IE","1","5","3","10","1","1","2","NA","2","4","NA","NA","NA","1","15","1","NA","NA","NA","NA","26","1","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,13594,0,0,0,0,1406,"1",71,1816,"1","7","2","NA"
