"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PC170","PC180"
"2012","CY",3641,66.6871496334627,"NA","3","2012","13","2",1935,"2","2","1","CY","2","NA","5","7","NA","NA","NA","NA","3","2","40","NA","NA","NA","12","NA","NA","NA","NA","NA","20","2","2","2","2","NA","1","1",1,1,0,0,0,0,0,0,0,0,0,2470,0,0,0,0,1,"1",76,364,"1","2","2","NA"
"2012","CY",3671,66.6871496334627,"NA","3","2012","18","1",1978,"1","1","1","CY","2","NA","3","1","NA","NA","NA","NA","3","8","38","22","f","5","3","1","2","2","NA","NA","12","1","1","2","1","NA","2","NA",1,1,17964,945,558,0,1548,0,0,0,0,0,0,0,0,0,1,"1",33,367,"1","7","2","1"
"2012","CY",3681,66.6871496334627,"NA","2","2012","10","3",1972,"2","5","1","CY","2","NA","5","1","NA","NA","NA","NA","3","2","18","NA","p","NA","11","1","2","2","6","NA","35","1","2","3","2","NA","2","NA",1,1,27264,0,0,6854,900,0,0,0,0,0,0,0,0,0,1,"1",39,368,"1","6","2","NA"
"2012","CY",3731,66.6871496334627,"NA","3","2012","15","3",1931,"2","4","1","CY","2","NA","1","7","NA","1","NA","1","3",,"NA","NA","NA","NA","4","1","2","2","NA","NA","18","2","1","3","2","NA","2","NA",1,1,0,0,0,278,2242,0,1101,0,0,9711,0,0,0,0,1,"1",80,373,"1","7","1","NA"
"2012","CY",3741,66.6871496334627,"NA","2","2012","10","3",1983,"1","2","3","CY","2","NA","3","1","NA","NA","NA","NA","3","7","38","NA","o","NA","13","1","1","2","NA","NA","20","1","2","3","2","NA","2","NA",1,1,30413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",28,374,"1","2","2","1"
"2012","CY",3811,66.6871496334627,"NA","2","2012","15","4",1964,"1","2","1","CY","2","3","5","1","NA","1","NA","NA","3","3","40","NA","g","NA","2","1","1","2","NA","NA","14","2","2","3","2","NA","2","NA",1,1,22033,0,0,913,0,0,0,0,0,0,0,0,0,0,1,"1",47,381,"1","2","2","NA"
"2012","CY",3821,66.6871496334627,"NA","2","2012","12","1",1931,"2","4","1","CY","1","NA","0","7","NA","NA","NA","1","3","9","NA","NA","NA","NA","1","1","NA","2","NA","NA","18","1","2","3","2","NA","2","1",1,1,0,0,0,3486,0,0,0,0,0,18112,0,0,0,0,1,"1",80,382,"1","2","1","NA"
"2012","CY",3871,66.6871496334627,"NA","2","2012","14","1",1950,"2","2","3","CY","2","NA","3","1","NA","NA","NA","NA","3","4","40","NA","g","NA","11","1","1","NA","NA","NA","15","1","2","3","2","NA","2","NA",1,1,43208,0,0,2980,0,0,1647,0,0,16184,0,0,0,0,1,"1",61,387,"1","2","2","NA"
"2012","CY",4001,66.6871496334627,"NA","2","2012","14","4",1942,"2","5","1","CY","2","5","3","7","NA","2","NA","1","3","8","NA","NA","NA","3","11","2","2","2","NA","NA","17","3","2","2","2","1","2","NA",1,1,0,0,0,0,953,0,0,0,0,0,5002,0,0,0,1,"1",69,400,"1","3","2","7"
"2012","CY",4321,66.6871496334627,"NA","2","2012","10","1",1975,"1","2","1","CY","2","NA","5","1","NA","NA","NA","NA","3","3","60","NA","h","NA","3","1","NA","NA","NA","NA","40","3","1","3","2","NA","2","NA",1,1,15456,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",36,432,"1","7","2","2"
"2012","CY",4361,66.6871496334627,"NA","2","2012","17","1",1956,"1","2","3","CY","1","5","1","5","NA","2","2","NA","3","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20","3","1","3","2","NA","2","NA",1,1,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,1,"1",55,436,"1","2","2","NA"
"2012","CY",4451,66.6871496334627,"NA","3","2012","10","4",1975,"1","1","1","CY","2","NA","5","1","NA","NA","NA","NA","3","3","60","NA","g","NA","12","1","NA","2","NA","NA","22","2","1","3","2","NA","2","3",1,1,29255,0,0,2830,521,0,0,0,0,0,0,0,0,0,1,"1",36,445,"1","6","2","NA"
"2012","CY",4511,66.6871496334627,"NA","2","2012","20","2",1957,"2","2","3","EU","2","NA","3","1","NA","NA","1","1","3","9","40","NA","f","NA","11","1","1","2","NA","NA","9","3","1","3","2","NA","2","1",1,1,14721,0,0,2931,0,0,0,0,2016,0,0,0,0,0,1,"1",54,451,"1","6","1","NA"
"2012","CY",4571,66.6871496334627,"NA","2","2012","10","3",1967,"1","2","1","CY","2","NA","2","1","NA","NA","NA","NA","2","9","40","NA","b-e","NA","6","1","2","2","NA","NA","20","1","2","3","2","NA","2","NA",1,1,24638,0,0,871,0,0,0,0,0,0,0,0,0,0,1,"1",44,457,"1","7","2","NA"
"2012","CY",4631,66.6871496334627,"NA","2","2012","16","4",1963,"2","2","1","Other","1","NA","1","10","NA","2","NA","NA","NA","9","30","NA","NA","NA","14","1","NA","NA","NA","NA","26","2","2","3","2","NA","1","NA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",48,463,"1","3","2","NA"
"2012","CY",4971,66.6871496334627,"NA","2","2012","15","1",1965,"1","2","1","Other","2","NA","2","1","NA","NA","2","NA","3","8","20","NA","b-e","NA","2","1","NA","NA","NA","6","13","2","2","3","2","NA","2","NA",1,1,1254,0,0,0,0,0,0,0,403,0,0,0,0,172,1,"1",46,497,"1","2","2","NA"
"2012","CY",5281,66.6871496334627,"NA","2","2012","12","3",1970,"2","2","1","Other","2","NA","3","1","NA","1","NA","NA","3","5","NA","NA","i","NA","13","1","2","2","NA","NA","12","4","2","1","2","NA","1","NA",1,1,14857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",41,528,"1","2","1","NA"
"2012","CY",5401,66.6871496334627,"NA","2","2012","13","4",1979,"1","1","3","CY","2","NA","5","5","NA","1","NA","NA","3","7","NA","NA","NA","NA","5","1","NA","2","NA","NA","15","1","1","3","2","NA","2","NA",1,1,7651,0,0,0,0,0,0,0,2347,0,0,0,0,0,1,"1",32,540,"1","6","1","7"
"2012","CY",5471,66.6871496334627,"NA","3","2012","17","4",1950,"2","2","1","CY","2","NA","1","10","NA","NA","NA","NA","3","9","38","NA","NA","NA","10","1","2","2","NA","NA","21","NA","2","3","1","NA","2","NA",1,1,0,0,0,501,0,0,0,0,0,18419,0,0,0,0,1,"1",61,547,"1","7","2","NA"
"2012","CY",5521,66.6871496334627,"NA","2","2012","5","3",1934,"2","2","1","CY","2","NA","1","7","NA","NA","1","NA","NA",,"NA","NA","NA","NA","NA","1","2","NA","NA","1","20","1","2","3","1","NA","2","NA",1,1,0,0,0,0,1300,0,0,0,0,7829,0,0,0,0,1,"1",77,552,"1","8","2","NA"
"2012","CY",5671,66.6871496334627,"NA","3","2012","14","1",1970,"2","2","1","CY","2","NA","3","5","NA","NA","2","NA","3","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","2","2",1,1,0,0,0,767,0,0,0,0,0,0,0,0,0,0,1,"1",41,567,"1","2","2","1"
"2012","CY",5791,66.6871496334627,"NA","3","2012","14","4",1975,"1","1","1","CY","2","NA","3","1","NA","NA","NA","NA","3","4","NA","NA","g","NA","9","NA","2","1","NA","NA","20","2","1","2","2","NA","2","1",1,1,13538,0,0,2289,145,0,0,0,0,0,0,0,0,0,1,"1",36,579,"1","7","1","NA"
"2012","CY",5821,66.6871496334627,"NA","3","2012","12","4",1968,"1","2","1","CY","2","NA","3","1","NA","NA","NA","NA","3","3","40","NA","b-e","NA","2","1","2","2","NA","NA","22","2","2","3","2","NA","2","NA",1,1,25481,0,0,0,1224,0,0,0,0,0,0,0,0,0,1,"1",43,582,"1","7","2","NA"
"2012","CY",5961,66.6871496334627,"NA","3","2012","16","1",1981,"2","2","1","EU","2","NA","5","1","NA","NA","NA","NA","3","2","NA","NA","p","NA","13","1","2","2","NA","NA","13","2","2","3","2","NA","1","NA",1,1,23139,0,0,1362,0,0,0,0,0,0,0,0,0,0,1,"1",30,596,"1","2","1","2"
"2012","CY",5991,66.6871496334627,"NA","2","2012","10","2",1935,"2","2","3","CY","2","NA","0","7","NA","2","2","NA","3","9","40","NA","NA","3","NA","2","NA","2","NA","NA","NA","3","2","2","2","NA","1","NA",1,1,0,0,0,0,2089,0,0,0,0,7475,0,0,0,0,1,"1",76,599,"1","7","2","7"
"2012","CY",6221,66.6871496334627,"NA","2","2012","15","2",1954,"2","5","1","CY","2","NA","1","1","NA","1","NA","NA","3","9","NA","NA","g","3","NA","2","NA","NA","NA","NA","16","4","1","3","2","NA","2","NA",1,1,7728,0,0,1615,0,0,0,0,0,0,0,0,0,0,1,"1",57,622,"1","2","2","NA"
"2012","CY",6291,66.6871496334627,"NA","3","2012","15","1",1974,"2","2","1","CY","2","NA","3","1","NA","NA","NA","NA","2","3","42","NA","r-u","NA","NA","NA","2","2","NA","11","40","1","2","3","2","NA","2","NA",1,1,5691,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",37,629,"1","2","1","NA"
"2012","CY",6381,66.6871496334627,"NA","3","2012","13","1",1947,"2","5","1","CY","2","NA","5","1","NA","NA","NA","NA","1","2","40","NA","p","NA","13","1","2","NA","NA","NA","20","1","1","3","2","NA","2","NA",1,1,25847,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",64,638,"1","2","1","NA"
"2012","CY",6421,66.6871496334627,"NA","3","2012","12","4",1980,"1","1","1","CY","2","NA","2","1","NA","2","NA","NA","3","7","NA","NA","b-e","NA","NA","2","2","NA","NA","NA","18","1","2","1","2","NA","1","NA",1,1,7848,0,0,0,4437,0,371,0,0,0,0,0,0,0,1,"1",31,642,"1","2","2","7"
"2012","CY",6441,66.6871496334627,"NA","3","2012","15","4",1931,"2","4","3","CY","2","NA","0","7","NA","1","NA","NA","3","9","NA","NA","NA","NA","NA","NA","2","2","NA","NA","21","3","1","3","2","NA","2","NA",1,1,0,0,0,1861,0,0,0,0,0,10436,0,0,0,0,1,"1",80,644,"1","2","2","NA"
"2012","CY",6711,66.6871496334627,"NA","3","2012","19","2",1942,"2","4","1","EU","2","5","2","1","NA","NA","NA","1","1","9","40","NA","g","NA","12","NA","2","2","NA","NA","21","1","2","3","2","NA","2","NA",1,1,25593,384,0,3921,0,0,0,0,0,0,0,0,0,0,1,"1",69,671,"1","2","2","NA"
"2012","CY",6831,66.6871496334627,"NA","2","2012","30","2",1931,"2","4","1","CY","2","NA","1","7","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","NA","1","2","1","NA","NA","17","2","2","3","2","NA","1","NA",1,1,0,0,0,5703,0,0,0,0,0,0,9503,0,0,0,1,"1",80,683,"1","2","2","NA"
"2012","CY",6891,66.6871496334627,"NA","2","2012","10","1",1935,"1","2","2","EU","2","NA","2","7","NA","2","NA","1","3","5","NA","NA","NA","3","NA","2","NA","2","NA","NA","15","2","2","3","2","NA","2","NA",1,1,0,0,0,5331,0,0,0,0,0,6869,0,0,0,0,1,"1",76,689,"1","2","2","NA"
"2012","CY",6961,66.6871496334627,"NA","3","2012","14","4",1965,"1","2","3","CY","2","NA","3","1","NA","1","NA","NA","3","8","NA","NA","b-e","NA","13","2","1","2","2","NA","23","2","2","3","2","NA","2","NA",1,1,51128,0,0,1795,0,0,0,0,0,0,0,0,0,0,1,"1",46,696,"1","7","2","NA"
"2012","CY",6981,66.6871496334627,"NA","2","2012","13","2",1935,"2","2","1","CY","2","NA","1","7","NA","1","2","NA","NA","5","NA","NA","NA","NA","NA","1","2","2","NA","1","18","1","2","1","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,11142,0,0,0,0,1,"1",76,698,"1","2","2","4"
"2012","CY",7041,66.6871496334627,"NA","2","2012","12","4",1968,"2","2","1","CY","2","NA","5","1","NA","NA","NA","1","NA","3","40","15","k","NA","12","NA","1","2","NA","1","18","2","2","2","2","NA","2","NA",1,1,9546,1351,1203,6956,0,0,0,0,0,0,0,0,0,0,1,"1",43,704,"1","6","2","NA"
"2012","CY",7051,66.6871496334627,"NA","3","2012","12","1",1983,"1","1","1","CY","2","NA","5","1","NA","NA","NA","NA","3","4","30","NA","h","NA","2","NA","2","NA","NA","NA","24","2","1","3","2","NA","2","NA",1,1,15698,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",28,705,"1","2","1","NA"
"2012","CY",7071,66.6871496334627,"NA","3","2012","12","1",1961,"2","2","3","Other","2","NA","1","1","NA","NA","NA","NA","3","9","NA","NA","r-u","NA","1","1","2","NA","NA","NA","17","4","2","3","2","NA","2","NA",1,1,5782,0,0,3769,0,0,0,0,0,0,0,0,0,0,1,"1",50,707,"1","2","2","NA"
"2012","CY",7171,66.6871496334627,"NA","3","2012","15","4",1939,"2","4","1","EU","2","NA","3","7","NA","NA","NA","NA","3","9","40","NA","NA","NA","10","2","NA","NA","NA","NA","22","1","2","2","2","NA","2","NA",1,1,0,0,0,1887,0,0,468,0,0,9362,0,0,0,0,1,"1",72,717,"1","5","2","NA"
"2012","CY",7291,66.6871496334627,"NA","2","2012","30","3",1976,"1","2","1","CY","2","NA","5","1","NA","NA","NA","NA","3","2","60","NA","h","NA","4","NA","1","2","NA","NA","25","2","2","3","2","NA","2","NA",1,1,20601,3630,1840,0,508,0,0,0,0,0,0,0,0,0,1,"1",35,729,"1","5","2","1"
"2012","CY",7351,66.6871496334627,"NA","2","2012","15","1",1935,"2","2","3","CY","2","NA","1","7","NA","NA","NA","NA","3","9","40","NA","NA","NA","9","1","2","2","NA","NA","18","1","1","3","2","NA","2","NA",1,1,0,0,0,879,0,0,0,0,0,7830,8510,0,0,0,1,"1",76,735,"1","6","2","2"
"2012","CY",7401,66.6871496334627,"NA","3","2012","15","2",1931,"2","4","3","CY","2","NA","1","7","NA","NA","2","NA","3","4","50","NA","NA","NA","2","1","NA","2","NA","NA","20","2","2","3","2","NA","2","1",1,1,0,0,0,0,0,0,0,0,0,25601,0,0,0,0,1,"1",80,740,"1","7","2","1"
"2012","CY",7441,66.6871496334627,"NA","3","2012","13","4",1933,"2","4","3","CY","2","NA","3","7","NA","NA","NA","NA","3",,"NA","NA","NA","NA","10","NA","2","2","NA","4","13","1","1","3","2","NA","2","NA",1,1,0,0,0,805,2648,0,0,0,0,9491,0,0,0,0,1,"1",78,744,"1","2","2","1"
"2012","CY",7701,66.6871496334627,"NA","2","2012","14","3",1942,"2","2","1","CY","2","NA","1","7","NA","NA","NA","NA","3",,"9","NA","NA","NA","NA","2","2","NA","NA","NA","NA","2","1","2","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,6027,0,0,0,0,1,"1",69,770,"1","2","2","NA"
"2012","CY",7911,66.6871496334627,"NA","2","2012","12","4",1982,"1","2","1","CY","2","NA","1","1","NA","1","NA","NA","3","5","38","NA","i","NA","NA","1","1","2","NA","NA","18","1","2","3","2","NA","1","NA",1,1,0,0,0,0,3768,0,13703,0,0,0,0,0,0,0,1,"1",29,791,"1","2","2","NA"
"2012","CY",7961,66.6871496334627,"NA","2","2012","13","1",1938,"1","4","3","CY","2","NA","0","8","NA","1","NA","NA","3","8","NA","NA","NA","NA","NA","1","NA","2","NA","1","18","2","2","3","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,3154,0,0,7663,0,1,"1",73,796,"1","2","2","NA"
"2012","CY",8281,66.6871496334627,"NA","3","2012","15","2",1936,"2","4","3","CY","2","NA","0","7","NA","1","2","1","2","9","NA","NA","NA","NA","NA","NA","2","2","NA","NA","13","1","2","3","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,7656,0,0,0,0,1,"1",75,828,"1","6","2","1"
"2012","CY",8331,66.6871496334627,"NA","3","2012","14","4",1931,"2","4","1","CY","2","NA","0","7","NA","NA","NA","NA","3",,"40","NA","NA","NA","3","1","2","2","NA","NA","50","1","2","3","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,9271,0,0,0,0,1,"1",80,833,"1","6","2","1"
"2012","CY",8671,66.6871496334627,"NA","3","2012","14","2",1947,"1","2","1","CY","2","NA","1","7","NA","NA","NA","NA","3","8","40","NA","NA","NA","NA","1","1","2","NA","NA","22","2","2","2","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,34518,0,0,0,0,1,"1",64,867,"1","7","2","NA"
