"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PC170","PC180"
"2012","MT",2071,35.1701149425287,"NA","2","2012","5","NA",1957,"1","1","3","MT","2","NA","1","1","NA","NA","NA","NA","3","9","54","NA","g","NA","3","NA","2","2","NA","NA","18","2","2","3","2","NA","2","NA",1,1,17971,514,514,0,1,2542,0,0,0,0,0,0,0,0,1,"1",54,207,"1","2","2","NA"
"2012","MT",2121,35.1701149425287,"NA","2","2012","9","NA",1931,"2","4","3","MT","2","NA","1","10","NA","NA","NA","NA","3",,"40","NA","NA","NA","6","NA","2","2","NA","NA","15","3","2","3","2","NA","1","NA",1,1,0,0,0,0,1,0,0,0,0,8554,0,0,0,0,1,"1",80,212,"1","2","2","NA"
"2012","MT",2221,35.1701149425287,"NA","2","2012","17","NA",1950,"2","4","3","MT","2","NA","2","10","NA","NA","NA","NA","2",,"NA","NA","NA","NA","2","1","2","2","NA","NA","14","2","1","3","2","NA","2","NA",1,1,0,0,0,1324,1,0,0,0,0,8262,0,0,0,0,1,"1",61,222,"1","5","2","NA"
"2012","MT",2281,35.1701149425287,"NA","3","2012","20","NA",1938,"2","1","1","MT","1","NA","1","10","NA","2","NA","NA","3",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","18","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,6074,0,0,0,0,1,"1",73,228,"1","2","2","NA"
"2012","MT",2431,35.1701149425287,"NA","2","2012","20","NA",1968,"1","2","3","MT","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","40","15","h","NA","2","NA","1","2","NA","NA","18","2","2","3","2","NA","2","NA",1,1,50111,1053,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",43,243,"1","6","2","NA"
"2012","MT",2481,35.1701149425287,"NA","3","2012","5","NA",1948,"2","4","1","MT","2","NA","2","10","NA","1","2","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","2","2","3","2","NA","2","NA",1,1,0,0,0,1840,1,0,0,0,0,0,0,0,0,0,1,"1",63,248,"1","7","2","9"
"2012","MT",2551,35.1701149425287,"NA","2","2012","7","NA",1938,"2","1","1","MT","2","NA","2","10","NA","NA","2","NA","NA","2","20","NA","NA","NA","1","NA","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,330,0,0,0,2301,0,390,0,0,1,"1",73,255,"1","2","2","NA"
"2012","MT",2581,35.1701149425287,"NA","3","2012","13","NA",1947,"1","1","1","MT","2","NA","5","7","NA","NA","NA","NA","3","2","40","NA","NA","NA","3","1","2","2","NA","NA","19","2","2","3","2","NA","2","NA",1,1,0,0,0,920,1,0,0,0,0,13883,0,0,0,0,1,"1",64,258,"1","7","2","NA"
"2012","MT",2591,35.1701149425287,"NA","3","2012","11","NA",1935,"2","4","1","MT","2","NA","2","10","NA","1","2","NA","3","9","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","3","2","1","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",76,259,"1","2","2","NA"
"2012","MT",2661,35.1701149425287,"NA","2","2012","10","NA",1931,"2","4","1","MT","1","NA","NA","10","NA","1","NA","NA","1",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","2","2","NA","2","NA",1,1,0,0,0,613,1,120,0,0,0,5906,0,0,0,0,1,"1",80,266,"1","2","2","NA"
"2012","MT",2751,35.1701149425287,"NA","3","2012","10","NA",1987,"1","1","1","MT","2","NA","2","1","NA","1","2","NA","3","5","NA","NA","o","NA","1","NA","2","2","NA","NA","NA","2","1","3","1","NA","2","NA",1,1,6881,0,0,1005,1,0,0,0,0,0,0,0,0,0,1,"1",24,275,"1","7","1","NA"
"2012","MT",2771,35.1701149425287,"NA","3","2012","10","NA",1945,"1","2","1","MT","2","NA","4","7","NA","NA","NA","NA","3","2","NA","NA","NA","NA","4","1","1","NA","NA","NA","18","2","1","3","2","NA","2","NA",1,1,0,0,0,1069,1,4608,0,1472,0,11319,0,0,0,0,1,"1",66,277,"1","5","2","NA"
"2012","MT",2791,35.1701149425287,"NA","2","2012","18","NA",1951,"2","3","1","MT","2","NA","1","11","NA","NA","2","NA","3","5","NA","NA","NA","NA","1","NA","2","NA","NA","NA","16","2","2","3","2","NA","2","NA",1,1,0,0,0,1718,1,0,0,2299,0,0,0,0,0,0,1,"1",60,279,"1","2","2","NA"
"2012","MT",2921,35.1701149425287,"NA","3","2012","2","NA",1937,"2","4","1","MT","2","NA","1","10","NA","1","2","NA","2",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","2","1","3","2","NA","2","NA",1,1,0,0,0,1235,1,0,0,0,0,0,0,0,0,0,1,"1",74,292,"1","7","2","NA"
"2012","MT",2941,35.1701149425287,"NA","2","2012","9","NA",1948,"1","2","3","MT","2","NA","3","7","NA","NA","NA","NA","3","0 - 1","40","NA","NA","NA","3","NA","1","2","NA","NA","18","3","2","3","2","NA","2","NA",1,1,0,0,0,0,1,730,0,0,0,25182,0,0,0,0,1,"1",63,294,"1","2","2","NA"
"2012","MT",3001,35.1701149425287,"NA","3","2012","3","NA",1972,"1","2","1","MT","2","NA","5","1","NA","1","NA","NA","3","2","27","NA","j","NA","2","NA","1","2","NA","NA","18","2","2","3","2","NA","2","NA",1,1,23138,0,0,0,1,576,0,0,0,0,0,0,0,0,1,"1",39,300,"1","2","2","1"
"2012","MT",3051,35.1701149425287,"NA","2","2012","25","NA",1933,"2","4","3","MT","2","NA","1","10","NA","1","2","NA","3",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","17","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,1000,0,0,0,0,0,0,0,0,1,"1",78,305,"1","7","2","NA"
"2012","MT",3101,35.1701149425287,"NA","3","2012","30","NA",1945,"2","2","3","MT","1","3","1","10","NA","NA","2","NA","NA",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","18","2","1","2","2","NA","2","NA",1,1,0,0,0,1840,1,0,0,0,0,4640,0,877,0,0,1,"1",66,310,"1","3","2","NA"
"2012","MT",3221,35.1701149425287,"NA","2","2012","15","NA",1947,"1","2","1","MT","2","NA","2","7","NA","2","2","NA","3","0 - 1","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","14","1","1","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,6209,0,0,0,0,1,"1",64,322,"1","2","2","NA"
"2012","MT",3261,35.1701149425287,"NA","3","2012","10","NA",1931,"2","4","1","MT","2","NA","2","10","NA","1","2","NA","3",,"40","NA","NA","NA","NA","NA","1","NA","NA","NA","15","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,8262,0,0,0,0,1,"1",80,326,"1","7","2","NA"
"2012","MT",3271,35.1701149425287,"NA","2","2012","5","NA",1932,"2","2","3","MT","2","3","0","10","NA","1","2","NA","3",,"NA","NA","NA","NA","NA","NA","1","NA","NA","NA","16","1","1","3","2","NA","2","NA",1,1,0,0,0,0,1,582,0,0,0,8574,0,0,0,0,1,"1",79,327,"1","6","2","NA"
"2012","MT",3281,35.1701149425287,"NA","3","2012","10","NA",1932,"1","4","3","MT","2","NA","1","7","NA","NA","2","NA","NA","8","NA","NA","NA","NA","1","1","2","2","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,3122,0,0,1840,1,0,0,0,0,5089,0,0,0,0,1,"1",79,328,"1","2","2","NA"
"2012","MT",3311,35.1701149425287,"NA","3","2012","12","NA",1943,"1","2","1","MT","2","NA","2","7","NA","NA","NA","NA","3","7","NA","NA","NA","NA","1","1","2","2","NA","NA","17","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,12715,0,0,0,0,1,"1",68,331,"1","7","2","NA"
"2012","MT",3331,35.1701149425287,"NA","2","2012","10","NA",1967,"1","1","3","MT","2","NA","2","1","NA","NA","NA","NA","1","9","40","NA","j","NA","3","NA","1","2","NA","NA","16","3","2","3","2","NA","2","NA",1,1,24348,0,0,0,1,184,15690,0,4996,0,0,0,0,0,1,"1",44,333,"1","2","2","NA"
"2012","MT",3351,35.1701149425287,"NA","2","2012","15","NA",1941,"2","4","3","MT","2","NA","1","10","NA","1","2","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","2","1","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,6031,0,0,0,0,1,"1",70,335,"1","6","2","NA"
"2012","MT",3371,35.1701149425287,"NA","2","2012","11","NA",1931,"2","4","1","MT","2","NA","2","10","NA","NA","NA","NA","3","5","NA","NA","NA","NA","NA","1","2","NA","1","NA","22","1","2","3","2","NA","2","NA",1,1,456,0,0,72,1,0,0,0,0,8282,0,0,0,0,1,"1",80,337,"1","2","2","NA"
"2012","MT",3381,35.1701149425287,"NA","2","2012","15","NA",1945,"2","2","1","MT","2","NA","4","7","NA","NA","2","NA","NA","2","40","NA","NA","NA","NA","1","NA","NA","NA","NA","16","2","1","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,3186,0,1140,0,0,1,"1",66,338,"1","7","2","NA"
"2012","MT",3451,35.1701149425287,"NA","3","2012","7","NA",1931,"2","4","3","MT","2","NA","2","7","NA","NA","NA","NA","3","5","NA","NA","NA","NA","NA","1","2","2","NA","NA","14","2","1","3","2","NA","2","NA",1,1,0,0,0,930,1,0,0,0,0,10802,0,1352,0,0,1,"1",80,345,"1","7","2","NA"
"2012","MT",3511,35.1701149425287,"NA","2","2012","7","NA",1955,"1","2","3","MT","2","NA","5","1","NA","NA","2","NA","3","0 - 1","NA","NA","b-e","NA","NA","1","NA","NA","1","NA","17","3","1","2","2","8","2","NA",1,1,6952,0,0,1592,1,0,0,0,0,0,0,0,0,0,1,"1",56,351,"1","3","2","NA"
"2012","MT",3531,35.1701149425287,"NA","3","2012","13","NA",1954,"1","2","1","MT","2","NA","5","1","NA","1","NA","NA","1","3","NA","NA","o","4","NA","1","2","2","NA","NA","18","2","2","3","2","NA","2","NA",1,1,18177,0,0,0,1,0,0,0,0,0,0,30,0,0,1,"1",57,353,"1","6","1","NA"
"2012","MT",3551,35.1701149425287,"NA","2","2012","10","NA",1943,"2","2","3","MT","2","NA","2","7","NA","NA","NA","NA","2","4","45","NA","NA","NA","4","1","2","2","1","NA","16","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,29038,0,0,0,0,1,"1",68,355,"1","2","2","NA"
"2012","MT",3651,35.1701149425287,"NA","3","2012","12","NA",1932,"2","1","1","MT","2","NA","1","10","NA","1","2","1","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,0,0,0,884,1,0,0,0,0,2543,0,0,0,0,1,"1",79,365,"1","7","2","NA"
"2012","MT",3681,35.1701149425287,"NA","2","2012","15","NA",1977,"2","2","3","MT","1","NA","2","2","NA","2","2","NA","NA","4","20","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,2750,26,0,395,1,1350,0,0,0,0,0,0,0,0,1,"1",34,368,"1","2","2","NA"
"2012","MT",3711,35.1701149425287,"NA","2","2012","5","NA",1935,"2","4","3","MT","2","NA","1","10","NA","1","NA","NA","2","8","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,0,0,0,163,1,0,0,0,0,10676,0,0,0,0,1,"1",76,371,"1","7","2","NA"
"2012","MT",3861,35.1701149425287,"NA","2","2012","8","NA",1931,"1","1","3","MT","2","NA","1","8","NA","NA","NA","NA","3","8","40","NA","NA","NA","NA","1","NA","2","NA","NA","18","2","1","3","2","NA","2","1",1,1,0,0,0,1380,1,0,0,0,0,6330,0,1174,0,0,1,"1",80,386,"1","2","2","NA"
"2012","MT",3971,35.1701149425287,"NA","2","2012","12","NA",1934,"2","4","3","MT","2","NA","1","10","NA","1","2","NA","3","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","3","2","3","2","NA","2","NA",1,1,0,0,0,1084,1,0,0,0,0,0,0,0,0,0,1,"1",77,397,"1","2","2","NA"
"2012","MT",4101,35.1701149425287,"NA","2","2012","15","NA",1932,"2","2","3","MT","2","NA","1","7","NA","1","NA","NA","2","9","NA","NA","NA","NA","NA","NA","2","1","NA","NA","10","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,8984,0,0,0,0,1,"1",79,410,"1","6","2","NA"
"2012","MT",4131,35.1701149425287,"NA","3","2012","15","NA",1946,"2","4","1","MT","2","NA","1","10","NA","1","2","NA","3","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",65,413,"1","7","2","NA"
"2012","MT",4141,35.1701149425287,"NA","3","2012","16","NA",1950,"1","2","1","MT","2","NA","1","11","NA","1","2","NA","3","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","30","2","2","2","2","NA","2","NA",1,1,0,0,0,1840,1,0,0,0,0,0,0,0,0,0,1,"1",61,414,"1","2","2","NA"
"2012","MT",4181,35.1701149425287,"NA","3","2012","7","NA",1957,"1","2","1","MT","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","p","NA","4","NA","1","2","NA","NA","18","2","2","3","2","NA","1","NA",1,1,23764,493,0,1453,1,0,0,0,0,0,0,0,0,0,1,"1",54,418,"1","5","2","NA"
"2012","MT",4201,35.1701149425287,"NA","2","2012","10","NA",1933,"1","2","3","MT","2","5","5","7","NA","NA","NA","NA","3","2","40","NA","NA","NA","3","1","2","2","NA","NA","18","1","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,22843,0,0,0,0,1,"1",78,420,"1","5","2","NA"
"2012","MT",4251,35.1701149425287,"NA","3","2012","18","NA",1931,"2","1","1","MT","2","NA","1","11","NA","NA","2","NA","2",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","19","3","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,8617,0,0,0,0,1,"1",80,425,"1","2","2","NA"
"2012","MT",4271,35.1701149425287,"NA","2","2012","10","NA",1975,"1","2","1","MT","2","NA","2","1","NA","1","2","NA","2","9","NA","NA","f","NA","NA","1","2","2","NA","NA","19","2","2","3","2","NA","2","NA",1,1,10194,568,0,0,1,0,0,0,0,0,0,17,0,0,1,"1",36,427,"1","6","2","NA"
"2012","MT",4341,35.1701149425287,"NA","2","2012","20","NA",1956,"1","2","1","MT","2","NA","2","3","NA","NA","NA","NA","3","5","NA","NA","i","NA","4","NA","2","2","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,0,0,0,1312,1,3000,14808,0,0,0,0,0,0,0,1,"1",55,434,"1","7","1","NA"
