"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PC170","PC180"
"2012","BE",8611,616.136363636364,"NA","2","2012","8","1",1979,"1","1","3","BE","2","NA","5","5","NA","NA","NA","NA","3","4","40","NA","NA","NA","13","NA","2","2","NA","4","21","1","2","3","2","NA","2","NA",0,1,27640,164,0,13465,1,0,0,0,0,0,0,0,0,0,1,"1",32,861,"1","6","2","NA"
"2012","BE",8811,616.136363636364,"NA","2","2012","9","3",1957,"2","5","1","Other","2","NA","2","1","1","1","NA","NA","3","5","38","NA","i","NA","NA","NA","2","NA","NA","NA","NA","3","2","3","2","1","2","NA",0,1,1180,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",54,881,"1","7","2","1"
"2012","BE",9021,616.136363636364,"NA","4","2012","14","1",1952,"1","2","1","BE","2","NA","3","1","1","1","NA","NA","3","0 - 1","NA","NA","h","NA","NA","1","1","2","NA","NA","20","2","1","2","2","NA","2","NA",0,1,21959,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",59,902,"1","2","2","NA"
"2012","BE",9061,616.136363636364,"NA","2","2012","6","2",1974,"1","2","1","Other","2","NA","2","1","1","NA","NA","NA","3","9","30","NA","l-n","NA","13","1","2","2","1","NA","18","2","1","3","2","NA","2","NA",0,1,24648,941,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",37,906,"1","6","2","NA"
"2012","BE",9111,616.136363636364,"NA","2","2012","13","4",1958,"1","2","1","BE","2","NA","5","1","1","NA","NA","NA","3","2","40","NA","q","NA","13","1","2","2","NA","NA","14","1","2","2","2","NA","1","NA",0,1,52231,1324,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",53,911,"1","2","2","NA"
"2012","BE",9331,616.136363636364,"NA","2","2012","2","4",1986,"2","1","1","BE","1","5","3","6","NA","1","NA","NA","NA",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","2","6","2","NA",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",25,933,"1","2","2","NA"
"2012","BE",9511,616.136363636364,"NA","2","2012","12","2",1979,"1","1","3","Other","2","NA","3","2","1","NA","NA","NA","3","9","38","NA","o","NA","7","1","1","2","NA","NA","18","1","2","3","2","NA","2","NA",0,1,0,0,0,11113,1,0,0,0,34142,0,0,0,0,0,1,"1",32,951,"1","2","2","NA"
"2012","BE",9631,616.136363636364,"NA","2","2012","8","2",1975,"1","1","1","BE","2","NA","5","11","NA","1","1","NA","3","2","19","NA","NA","NA","NA","NA","2","NA","NA","1","15","3","1","2","2","NA","2","NA",1344,1,6156,0,0,0,1,0,0,0,4027,0,0,0,0,0,1,"1",36,963,"1","2","2","6"
"2012","BE",9731,616.136363636364,"NA","2","2012","4","3",1982,"2","1","3","BE","2","NA","5","1","1","NA","NA","NA","3","3","38","NA","p","NA","NA","1","2","1","NA","NA","22","2","2","3","2","NA","2","NA",0,1,35705,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",29,973,"1","5","2","NA"
"2012","BE",9811,616.136363636364,"NA","2","2012","9","4",1931,"2","4","1","BE","2","NA","3","7","NA","1","2","NA","3","9","18","NA","NA","NA","NA","1","2","2","NA","NA","22","2","1","3","2","NA","1","NA",0,1,0,0,0,17168,1,0,0,0,0,15966,0,0,0,0,1,"1",80,981,"1","2","2","NA"
"2012","BE",9861,616.136363636364,"NA","2","2012","10","3",1982,"1","2","3","EU","2","NA","3","1","1","NA","NA","NA","3","9","30","2","l-n","NA","11","NA","2","2","NA","NA","20","1","2","3","2","NA","2","NA",0,1,62576,0,0,9093,1,0,0,0,0,0,0,0,0,0,1,"1",29,986,"1","2","2","NA"
"2012","BE",9911,616.136363636364,"NA","2","2012","25","3",1965,"1","5","1","Other","1","NA","3","5","NA","1","NA","NA","3","7","19","NA","NA","NA","NA","NA","2","NA","NA","NA","23","2","2","3","2","NA","2","NA",0,1,0,0,0,14357,1,0,0,0,4844,0,0,0,0,0,1,"1",46,991,"1","5","2","NA"
"2012","BE",10171,616.136363636364,"NA","2","2012","4","1",1953,"2","2","3","BE","2","NA","5","7","NA","1","NA","NA","3","2","NA","NA","NA","NA","NA","2","2","2","NA","6","20","3","1","2","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,0,11869,0,0,0,1,"1",58,1017,"1","7","1","10"
"2012","BE",10231,616.136363636364,"NA","2","2012","2","1",1968,"2","5","1","BE","2","NA","5","2","NA","1","NA","NA","3","9","NA","NA","q","NA","13","1","2","NA","NA","10","19","4","2","1","2","NA","2","NA",1140,1,0,0,0,4420,1,0,0,0,0,0,0,19089,0,0,1,"1",43,1023,"1","5","2","NA"
"2012","BE",10241,616.136363636364,"NA","2","2012","6","2",1952,"2","2","3","BE","2","NA","3","1","1","NA","NA","NA","3","4","38","NA","p","NA","11","2","1","2","NA","NA","22","3","2","3","2","NA","1","3",0,1,59602,2099,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",59,1024,"1","6","2","5"
"2012","BE",10491,616.136363636364,"NA","1","2012","2","1",1954,"1","4","1","BE","2","NA","5","11","1","NA","NA","1","3","3","40","NA","NA","NA","NA","2","2","NA","NA","3","17","2","2","3","2","NA","2","NA",120,1,0,0,0,8790,1,0,0,0,0,23665,0,0,0,0,1,"1",57,1049,"1","6","2","NA"
"2012","BE",10551,616.136363636364,"NA","2","2012","14","4",1949,"2","2","3","EU","2","NA","3","1","1","NA","NA","NA","3","3","50","NA","g","NA","1","1","2","2","NA","NA","22","2","2","3","2","NA","2","NA",0,1,177540,0,0,13345,1,0,0,0,0,0,0,0,0,0,1,"1",62,1055,"1","7","2","NA"
"2012","BE",10621,616.136363636364,"NA","2","2012","6","1",1977,"1","1","1","BE","2","NA","5","1","1","NA","NA","NA","3","2","32","NA","o","NA","NA","1","2","2","NA","NA","20","2","NA","3","2","NA","2","NA",0,1,27652,0,0,13713,1,0,0,0,0,0,0,0,0,0,1,"1",34,1062,"1","7","2","NA"
"2012","BE",10641,616.136363636364,"NA","2","2012","6","4",1940,"2","5","1","BE","2","NA","5","3","NA","1","NA","NA","3","2","NA","NA","l-n","NA","NA","1","2","NA","7","NA","18","1","1","2","2","NA","2","NA",1445,1,7299,60,60,12902,1,0,0,0,0,0,0,0,0,0,1,"1",71,1064,"1","6","2","1"
"2012","BE",10841,616.136363636364,"NA","1","2012","1","4",1982,"1","1","3","BE","2","NA","3","1","1","NA","NA","NA","3","2","NA","NA","p","NA","NA","1","2","2","NA","NA","19","2","2","3","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,29834,0,0,0,0,0,1,"1",29,1084,"1","7","1","1"
