"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PC170","PC180"
"2012","SK",3751,486.997929606625,"NA","2","2012","15","1",1931,"2","4","3","SK","1","NA","3","7","NA","2","NA","NA","2","5","NA","NA","NA","NA","NA","1","2","2","NA","NA","18","2","2","1","2","NA","2","NA",1,1,0,0,0,3458,0,0,0,0,0,4130,0,0,0,0,1,"1",80,375,"1","6","2","NA"
"2012","SK",4001,486.997929606625,"NA","2","2012","30","3",1951,"2","4","3","SK","2","NA","3","7","NA","1","NA","NA","3","3","NA","NA","NA","NA","NA","2","2","2","NA","NA","19","2","1","2","2","NA","2","NA",1,1,0,0,0,1758,0,0,0,0,0,4148,0,0,0,0,1,"1",60,400,"1","7","2","NA"
"2012","SK",4051,486.997929606625,"NA","2","2012","10","2",1931,"2","2","1","SK","2","NA","2","7","NA","1","NA","NA","3","9","NA","NA","NA","NA","NA","1","1","2","NA","NA","20","3","2","NA","2","NA","2","NA",1,1,0,0,0,2558,0,0,0,0,0,4628,0,0,0,0,1,"1",80,405,"1","6","2","NA"
"2012","SK",4471,486.997929606625,"NA","2","2012","15","3",1983,"2","1","1","SK","1","3","5","5","NA","2","2","NA","NA","3","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","24","2","2","3","2","NA","2","NA",1,1,0,0,0,0,0,210,0,0,0,0,0,0,0,0,1,"1",28,447,"1","2","2","NA"
"2012","SK",5621,486.997929606625,"NA","2","2012","20","1",1931,"2","4","1","SK","2","NA","2","7","NA","1","2","NA","3","5","40","NA","NA","NA","NA","1","2","NA","NA","NA","18","4","1","NA","2","NA","2","NA",1,1,0,0,0,1270,0,0,0,0,0,3392,0,0,0,0,1,"1",80,562,"1","3","2","NA"
"2012","SK",5891,486.997929606625,"NA","2","2012","20","1",1958,"2","2","3","SK","2","NA","5","1","NA","NA","NA","NA","3","5","38","NA","l-n","NA","1","1","NA","2","NA","NA","19","1","2","3","2","NA","2","NA",1,1,5509,0,0,1758,0,192,0,0,0,0,0,0,5345,0,1,"1",53,589,"1","2","2","NA"
"2012","SK",6301,486.997929606625,"NA","2","2012","15","3",1951,"2","2","3","SK","2","NA","3","7","NA","1","NA","NA","3","3","42","NA","NA","NA","1","1","2","2","NA","NA","18","3","1","2","2","NA","2","NA",1,1,0,0,0,1758,0,0,0,0,0,4891,0,0,0,0,1,"1",60,630,"1","6","2","6"
"2012","SK",6431,486.997929606625,"NA","2","2012","20","4",1939,"1","2","1","SK","2","NA","5","7","NA","1","2","NA","3","3","38","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","1","2","2","NA","1","NA",1,1,2269,109,0,0,0,0,0,0,0,1610,0,0,0,0,1,"1",72,643,"1","6","2","NA"
"2012","SK",6461,486.997929606625,"NA","2","2012","20","2",1961,"2","5","1","SK","2","NA","3","2","NA","1","2","NA","3","4","NA","NA","o","NA","3","1","2","NA","NA","NA","18","1","2","2","2","NA","2","NA",1,1,5199,0,0,2722,0,0,0,0,0,0,0,0,0,0,1,"1",50,646,"1","7","2","NA"
"2012","SK",6911,486.997929606625,"NA","2","2012","15","2",1939,"2","4","1","SK","2","NA","5","7","NA","1","NA","NA","3","3","NA","NA","NA","NA","11","1","2","NA","NA","6","17","2","2","2","2","NA","1","NA",1,1,0,0,0,2318,0,0,0,0,0,4723,0,0,0,0,1,"1",72,691,"1","6","2","NA"
"2012","SK",7641,486.997929606625,"NA","2","2012","15","2",1931,"2","4","1","SK","2","NA","3","7","NA","NA","1","NA","3","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","16","4","1","2","2","NA","2","NA",1,1,0,0,0,847,0,40,0,0,0,4951,0,0,0,0,1,"1",80,764,"1","7","2","NA"
"2012","SK",8131,486.997929606625,"NA","2","2012","20","2",1936,"2","4","1","SK","2","NA","3","7","NA","1","NA","1","3","4","NA","NA","NA","NA","NA","1","2","2","7","5","19","3","1","3","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,3421,0,0,264,0,1,"1",75,813,"1","2","2","1"
"2012","SK",8161,486.997929606625,"NA","2","2012","15","4",1987,"1","1","1","SK","1","NA","5","6","NA","2","2","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",24,816,"1","6","2","NA"
"2012","SK",8371,486.997929606625,"NA","2","2012","15","4",1931,"2","4","3","SK","2","NA","2","7","NA","1","1","NA","3","4","NA","NA","NA","NA","12","2","2","NA","NA","4","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,1293,0,0,0,0,0,3028,1100,0,0,0,1,"1",80,837,"1","2","2","NA"
"2012","SK",8881,486.997929606625,"NA","2","2012","20","2",1988,"1","1","3","SK","2","NA","3","1","NA","NA","NA","NA","3","5","55","NA","i","NA","13","1","2","2","NA","NA","19","2","2","3","2","NA","2","NA",1,1,8443,285,0,2495,0,0,0,0,0,0,0,0,0,0,1,"1",23,888,"1","2","2","NA"
"2012","SK",8901,486.997929606625,"NA","2","2012","13","1",1931,"2","1","3","SK","2","NA","3","7","NA","1","NA","NA","3","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","19","4","1","1","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,4497,0,0,0,0,1,"1",80,890,"1","6","2","NA"
"2012","SK",9311,486.997929606625,"NA","2","2012","30","4",1958,"1","2","3","SK","2","NA","3","3","NA","NA","NA","NA","3","7","40","NA","b-e","NA","11","2","2","2","NA","NA","20","3","2","3","2","NA","2","6",1,1,0,0,0,0,0,60,6812,0,0,0,0,0,0,0,1,"1",53,931,"1","7","2","NA"
"2012","SK",9341,486.997929606625,"NA","2","2012","12","2",1937,"1","2","1","SK","2","NA","2","7","NA","1","2","NA","3","8","NA","NA","NA","NA","NA","1","2","NA","NA","4","20","1","2","3","2","NA","2","5",1,1,0,0,0,0,0,0,0,0,0,4080,0,0,0,0,1,"1",74,934,"1","2","2","1"
"2012","SK",9351,486.997929606625,"NA","2","2012","10","4",1937,"2","2","3","SK","2","NA","2","7","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","18","3","1","2","2","NA","2","NA",1,1,0,0,0,1512,0,0,0,0,0,4114,0,0,0,0,1,"1",74,935,"1","7","2","NA"
"2012","SK",9801,486.997929606625,"NA","2","2012","8","2",1939,"1","2","3","SK","2","NA","5","4","NA","NA","NA","NA","3","0 - 1","38","NA","r-u","NA","11","1","1","2","NA","NA","25","1","2","2","1","NA","2","NA",1,1,0,0,0,0,0,0,6986,0,0,0,0,559,11301,0,1,"1",72,980,"1","NA","2","NA"
"2012","SK",10311,486.997929606625,"NA","2","2012","17","2",1947,"2","2","1","SK","2","NA","5","7","NA","NA","NA","NA","3","2","NA","NA","NA","NA","NA","2","2","2","NA","NA","15","1","1","2","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,4237,1237,0,0,0,1,"1",64,1031,"1","5","2","NA"
"2012","SK",10471,486.997929606625,"NA","2","2012","26","2",1946,"2","2","3","SK","2","NA","5","7","NA","2","NA","NA","3","3","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","18","3","1","3","1","NA","2","NA",1,1,0,0,0,2,0,0,0,0,0,3197,0,0,0,0,1,"1",65,1047,"1","5","2","NA"
"2012","SK",10661,486.997929606625,"NA","2","2012","15","1",1931,"2","4","3","SK","2","NA","2","7","NA","1","NA","NA","3","7","NA","NA","NA","NA","4","1","2","2","NA","NA","19","2","1","1","2","NA","2","NA",1,1,0,0,0,2221,0,0,0,0,0,5130,0,0,0,0,1,"1",80,1066,"1","6","2","NA"
"2012","SK",10721,486.997929606625,"NA","2","2012","15","2",1934,"2","4","1","SK","2","NA","3","7","NA","1","2","1","3","3","40","NA","NA","NA","NA","2","2","NA","NA","NA","18","1","2","2","2","NA","1","NA",1,1,0,0,0,0,0,0,0,0,0,3974,0,0,0,0,1,"1",77,1072,"1","2","2","NA"
"2012","SK",10761,486.997929606625,"NA","2","2012","20","1",1936,"2","2","3","SK","2","NA","2","7","NA","1","2","NA","3","7","NA","NA","NA","NA","11","1","1","1","1","NA","15","4","2","3","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,2136,0,0,0,0,1,"1",75,1076,"1","6","2","NA"
"2012","SK",11031,486.997929606625,"NA","2","2012","25","3",1940,"2","4","3","SK","2","NA","NA","7","NA","NA","NA","NA","3","9","NA","NA","NA","NA","NA","1","2","1","NA","10","18","3","2","2","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,5020,0,0,0,0,1,"1",71,1103,"1","2","2","10"
"2012","SK",11121,486.997929606625,"NA","2","2012","15","1",1931,"2","2","1","SK","2","NA","2","7","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","18","2","1","3","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,3933,0,0,0,0,1,"1",80,1112,"1","2","2","NA"
"2012","SK",11381,486.997929606625,"NA","2","2012","15","2",1932,"2","4","1","SK","2","NA","2","7","NA","1","2","NA","3","9","NA","NA","NA","NA","5","1","2","NA","NA","NA","21","1","2","1","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,2202,618,0,0,0,1,"1",79,1138,"1","5","2","7"
"2012","SK",11781,486.997929606625,"NA","2","2012","15","2",1980,"1","1","1","SK","2","NA","3","1","NA","NA","NA","NA","3","5","60","NA","r-u","NA","12","1","2","2","NA","NA","18","3","2","3","2","NA","2","NA",1,1,19339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",31,1178,"1","7","2","NA"
"2012","SK",12691,486.997929606625,"NA","2","2012","15","1",1966,"1","2","1","SK","2","5","5","5","NA","2","2","NA","3","0 - 1","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","18","2","2","3","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",45,1269,"1","7","2","NA"
"2012","SK",13271,486.997929606625,"NA","2","2012","15","4",1951,"2","4","3","SK","2","NA","3","1","NA","NA","NA","NA","2","4","40","NA","o","NA","13","1","2","2","NA","NA","19","1","2","3","2","NA","2","NA",1,1,7946,38,0,4946,0,0,0,0,0,0,0,0,0,0,1,"1",60,1327,"1","7","2","NA"
"2012","SK",13321,486.997929606625,"NA","2","2012","15","2",1982,"1","1","3","SK","2","NA","5","1","NA","NA","NA","NA","3","7","38","NA","g","NA","7","1","1","2","NA","NA","20","2","2","3","2","NA","2","NA",1,1,11326,76,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",29,1332,"1","6","2","NA"
"2012","SK",13721,486.997929606625,"NA","2","2012","15","1",1947,"2","5","3","SK","2","NA","5","7","NA","1","NA","NA","3","2","NA","NA","NA","NA","NA","1","1","2","NA","NA","19","2","2","3","2","NA","2","NA",1,1,0,0,0,1240,0,0,0,0,0,4746,0,0,0,0,1,"1",64,1372,"1","2","2","1"
"2012","SK",14151,486.997929606625,"NA","2","2012","20","1",1948,"2","2","3","SK","2","NA","3","7","NA","1","NA","NA","3","4","NA","NA","NA","NA","NA","NA","2","2","NA","4","19","2","2","NA","2","NA","2","NA",1,1,0,0,0,2772,0,0,0,0,0,3433,0,0,0,0,1,"1",63,1415,"1","2","2","1"
"2012","SK",14271,486.997929606625,"NA","2","2012","13","3",1983,"2","1","1","SK","2","NA","3","1","NA","1","NA","NA","2","5","42","NA","g","NA","1","1","1","2","NA","NA","20","5","1","3","2","NA","1","NA",1,1,5927,272,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",28,1427,"1","3","2","NA"
"2012","SK",14761,486.997929606625,"NA","2","2012","20","2",1955,"2","5","1","SK","2","NA","3","1","NA","1","NA","NA","3","4","43","NA","k","NA","3","1","2","NA","NA","NA","18","2","2","2","2","NA","1","NA",1,1,7753,791,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",56,1476,"1","2","2","NA"
"2012","SK",14781,486.997929606625,"NA","2","2012","17","4",1935,"2","4","1","SK","2","NA","3","7","NA","NA","2","NA","3","9","NA","NA","NA","NA","12","1","2","NA","NA","NA","23","1","1","2","2","NA","2","NA",1,1,0,0,0,1399,0,0,0,0,0,3506,1004,0,0,0,1,"1",76,1478,"1","2","2","NA"
"2012","SK",14951,486.997929606625,"NA","2","2012","14","2",1946,"2","4","3","SK","2","NA","3","7","NA","1","NA","1","3","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","19","3","1","3","2","6","2","NA",1,1,0,0,0,0,0,0,0,0,0,3725,1219,0,0,0,1,"1",65,1495,"1","5","2","NA"
"2012","SK",15311,486.997929606625,"NA","2","2012","10","3",1955,"1","2","3","SK","2","NA","3","1","NA","NA","2","NA","3","3","NA","NA","j","NA","3","2","2","NA","NA","2","18","1","2","1","2","NA","2","NA",1,1,4632,41,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",56,1531,"1","7","2","NA"
"2012","SK",15451,486.997929606625,"NA","2","2012","25","4",1947,"2","2","1","SK","2","NA","3","7","NA","NA","NA","NA","3","3","NA","NA","NA","NA","6","1","2","NA","NA","NA","15","3","2","2","2","NA","2","NA",1,1,0,0,0,2,0,0,0,0,0,6227,0,0,0,0,1,"1",64,1545,"1","6","2","NA"
"2012","SK",15511,486.997929606625,"NA","2","2012","16","2",1945,"2","2","3","SK","2","NA","3","7","NA","1","2","NA","3","4","38","NA","NA","NA","11","1","2","NA","NA","2","19","2","2","2","1","NA","2","NA",1,1,1698,0,0,0,0,0,0,0,0,3128,1260,0,0,0,1,"1",66,1551,"1","2","2","NA"
"2012","SK",15661,486.997929606625,"NA","2","2012","25","3",1959,"1","5","3","SK","2","NA","3","1","NA","NA","NA","NA","3","5","50","NA","b-e","NA","13","1","2","2","NA","NA","18","2","2","3","2","NA","2","NA",1,1,13417,390,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",52,1566,"1","5","2","NA"
"2012","SK",15701,486.997929606625,"NA","2","2012","15","3",1956,"2","4","1","SK","2","5","3","3","NA","2","NA","NA","3","9","NA","NA","r-u","NA","NA","NA","2","NA","NA","NA","20","5","2","3","2","NA","2","NA",1,1,0,0,0,0,0,180,3226,0,0,0,0,0,0,0,1,"1",55,1570,"1","2","2","NA"
"2012","SK",15781,486.997929606625,"NA","2","2012","25","4",1951,"2","4","1","SK","2","NA","3","7","NA","1","2","NA","3","5","40","NA","NA","NA","5","NA","2","2","NA","NA","18","2","2","3","2","NA","2","NA",1,1,0,0,0,1058,0,0,0,0,0,4499,0,0,0,0,1,"1",60,1578,"1","2","2","NA"
"2012","SK",16001,486.997929606625,"NA","2","2012","5","3",1931,"2","4","3","SK","2","NA","2","7","NA","1","2","NA","3","9","NA","NA","NA","NA","NA","1","2","NA","NA","NA","18","3","2","3","2","NA","2","NA",1,1,0,0,0,3024,0,0,0,0,0,3433,592,0,0,0,1,"1",80,1600,"1","6","2","NA"
"2012","SK",16181,486.997929606625,"NA","2","2012","20","3",1963,"1","2","3","SK","2","NA","3","1","NA","NA","NA","NA","3","7","40","NA","g","NA","13","1","NA","2","NA","NA","23","2","2","3","2","NA","2","NA",1,1,12295,51,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",48,1618,"1","2","2","NA"
"2012","SK",16331,486.997929606625,"NA","2","2012","13","2",1935,"2","4","1","SK","2","NA","3","7","NA","NA","NA","NA","NA","9","NA","NA","NA","NA","NA","1","2","2","NA","NA","21","3","2","2","2","NA","2","NA",1,1,0,0,0,554,0,0,0,0,0,4101,0,0,180,0,1,"1",76,1633,"1","2","2","NA"
"2012","SK",16511,486.997929606625,"NA","2","2012","15","1",1983,"2","1","1","SK","1","NA","5","5","NA","1","2","NA","NA","4","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,2259,0,0,0,0,0,0,0,0,0,0,1,"1",28,1651,"1","7","2","NA"
"2012","SK",17001,486.997929606625,"NA","2","2012","8","3",1982,"1","1","3","SK","2","NA","3","3","NA","NA","NA","NA","2","5","43","NA","r-u","NA","3","1","2","2","NA","NA","20","1","2","2","2","NA","2","NA",1,1,0,0,0,0,0,0,21307,0,0,0,0,0,0,0,1,"1",29,1700,"1","2","2","NA"
"2012","SK",17061,486.997929606625,"NA","2","2012","20","4",1931,"1","4","1","SK","2","NA","2","7","NA","1","NA","NA","1","5","NA","NA","i","NA","1","NA","2","1","NA","NA","16","3","1","2","2","NA","2","NA",1,1,0,0,0,854,0,0,0,0,0,1882,689,0,0,0,1,"1",80,1706,"1","6","2","NA"
"2012","SK",17571,486.997929606625,"NA","2","2012","30","2",1982,"2","1","1","SK","2","NA","5","1","NA","NA","NA","NA","3","3","NA","NA","k","NA","NA","1","2","2","NA","NA","18","1","2","1","2","NA","2","NA",1,1,5229,334,0,1758,0,0,0,0,0,0,0,0,0,0,1,"1",29,1757,"1","2","2","NA"
"2012","SK",18321,486.997929606625,"NA","2","2012","30","2",1936,"2","5","1","SK","1","NA","3","7","NA","1","NA","NA","3","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","20","2","1","2","2","NA","2","NA",1,1,0,0,0,22,0,0,0,0,0,2743,920,0,0,0,1,"1",75,1832,"1","6","2","NA"
"2012","SK",18331,486.997929606625,"NA","2","2012","15","1",1980,"1","2","3","SK","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","k","NA","NA","1","2","2","NA","1","20","2","2","3","2","NA","2","NA",1,1,20169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",31,1833,"1","2","1","NA"
"2012","SK",18471,486.997929606625,"NA","2","2012","15","4",1939,"2","4","1","SK","2","NA","3","7","NA","1","NA","NA","2","4","NA","NA","NA","NA","NA","1","1","NA","NA","NA","18","2","2","2","2","NA","2","NA",1,1,0,0,0,958,0,0,0,0,0,4668,0,0,0,0,1,"1",72,1847,"1","2","2","NA"
"2012","SK",18761,486.997929606625,"NA","2","2012","15","4",1939,"1","5","3","SK","2","NA","5","4","NA","NA","NA","NA","3","2","40","NA","r-u","NA","12","1","2","2","NA","NA","24","1","2","3","2","NA","2","NA",1,1,0,0,0,1207,0,0,7353,0,0,0,0,588,11895,0,1,"1",72,1876,"1","7","2","NA"
"2012","SK",19051,486.997929606625,"NA","2","2012","14","1",1971,"1","2","3","SK","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","NA","f","5","13","1","1","2","NA","NA","18","2","2","3","2","NA","2","NA",1,1,14554,97,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",40,1905,"1","7","2","NA"
"2012","SK",19111,486.997929606625,"NA","2","2012","20","4",1931,"2","4","3","SK","2","NA","3","7","NA","NA","NA","NA","3","4","38","NA","NA","NA","7","NA","2","2","NA","NA","18","2","2","3","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,0,6880,0,0,0,1,"1",80,1911,"1","6","2","NA"
"2012","SK",19751,486.997929606625,"NA","2","2012","15","3",1939,"2","2","1","SK","2","NA","5","7","NA","1","NA","NA","3","4","NA","NA","NA","NA","2","1","1","NA","NA","NA","18","2","2","3","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,5204,0,0,0,0,1,"1",72,1975,"1","2","2","NA"
"2012","SK",19901,486.997929606625,"NA","2","2012","15","4",1983,"2","1","2","SK","2","NA","3","5","NA","2","NA","NA","NA","4","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","18","2","2","3","2","NA","2","NA",1,1,0,0,0,0,0,240,0,0,0,0,0,0,0,0,1,"1",28,1990,"1","7","2","NA"
"2012","SK",20051,486.997929606625,"NA","2","2012","15","3",1936,"2","4","3","SK","2","NA","3","7","NA","1","NA","NA","3","3","NA","NA","NA","NA","NA","1","2","2","NA","4","18","2","2","2","2","NA","2","NA",1,1,0,0,0,0,0,0,0,0,0,2963,0,0,0,0,1,"1",75,2005,"1","2","2","NA"
"2012","SK",20461,486.997929606625,"NA","2","2012","20","1",1931,"2","4","3","SK","2","NA","2","7","NA","NA","NA","NA","3","2","40","NA","NA","NA","1","1","2","2","NA","10","18","1","1","2","2","NA","2","NA",1,1,0,0,0,2310,0,0,0,0,0,5246,1684,0,0,0,1,"1",80,2046,"1","2","2","NA"
"2012","SK",20721,486.997929606625,"NA","2","2012","14","1",1948,"1","2","1","SK","2","NA","3","7","NA","1","2","NA","3","9","NA","NA","NA","NA","NA","1","2","2","NA","NA","18","4","2","3","2","NA","2","NA",1,1,0,0,0,3326,0,466,0,0,0,4868,0,0,0,0,1,"1",63,2072,"1","6","2","NA"
"2012","SK",20951,486.997929606625,"NA","2","2012","16","4",1942,"2","5","1","SK","2","NA","5","7","NA","1","NA","NA","3","2","40","NA","NA","NA","4","1","2","NA","NA","NA","18","2","2","3","2","NA","2","NA",1,1,0,0,0,1562,0,0,0,0,0,4916,0,0,0,0,1,"1",69,2095,"1","5","2","NA"
"2012","SK",21451,486.997929606625,"NA","2","2012","22","1",1956,"2","2","1","SK","2","NA","3","1","NA","NA","NA","NA","3","3","50","NA","o","NA","11","1","1","2","NA","NA","18","1","2","3","2","NA","2","NA",1,1,26247,154,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",55,2145,"1","6","2","NA"
"2012","SK",21501,486.997929606625,"NA","2","2012","12","3",1931,"1","4","1","SK","2","NA","2","7","NA","NA","NA","NA","3","8","NA","NA","NA","NA","NA","1","2","2","NA","NA","18","3","1","3","2","NA","2","1",1,1,0,0,0,0,0,0,0,0,0,4930,0,0,0,0,1,"1",80,2150,"1","6","2","NA"
"2012","SK",21621,486.997929606625,"NA","2","2012","30","2",1952,"1","5","1","SK","2","NA","4","1","NA","NA","NA","NA","3","5","38","NA","r-u","NA","13","1","2","2","NA","NA","21","2","2","3","2","NA","2","NA",1,1,20560,800,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",59,2162,"1","3","2","NA"
