"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PC170","PC180"
"2012","LU",741,35.1923395788426,"NA","1","2012","9","3",1931,"2","4","3","LU","2","NA","3","10","1","NA","NA","NA","3","9","40","NA","NA","NA","NA","1","1","NA","NA","NA","14","2","2","3","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,50426,0,0,0,0,1327,"1",80,74,"1","2","2","NA"
"2012","LU",811,35.1923395788426,"NA","3","2012","10","2",1931,"2","4","1","LU","2","NA","1","10","1","NA","2","NA","3",,"NA","NA","NA","NA","1","1","2","NA","2","NA","21","3","1","3","2","NA","2","NA",0,2,0,0,0,0,1,0,0,0,0,0,21213,0,0,0,1327,"1",80,81,"1","2","2","7"
"2012","LU",821,35.1923395788426,"NA","1","2012","20","4",1980,"1","3","1","EU","2","NA","3","1","1","1","NA","NA","3","8","NA","NA","h","NA","13","1","2","NA","NA","NA","21","1","2","3","2","NA","1","NA",0,1,46395,0,0,2453,1,0,0,0,0,0,0,0,0,0,535,"1",31,82,"1","6","2","NA"
"2012","LU",861,35.1923395788426,"NA","2","2012","5","2",1961,"1","2","1","EU","2","NA","4","3","1","NA","NA","NA","3","7","30","NA","f","NA","NA","1","1","2","NA","NA","17","2","2","3","2","NA","2","NA",0,1,0,0,0,6497,1,1500,340626,0,0,0,0,0,0,0,661,"1",50,86,"1","2","1","NA"
"2012","LU",891,35.1923395788426,"NA","1","2012","15","1",1958,"1","2","1","EU","2","NA","5","3","1","1","2","NA","1","3","47","NA","f","NA","NA","1","2","2","NA","NA","16","2","2","3","2","NA","2","NA",0,1,22368,0,0,2239,1,0,1016,0,0,0,0,0,0,0,1327,"1",53,89,"1","2","1","7"
"2012","LU",901,35.1923395788426,"NA","3","2012","15","4",1956,"2","2","1","EU","2","NA","3","1","2","NA","2","NA","3","4","NA","NA","g","NA","13","1","2","1","NA","NA","16","3","2","3","2","NA","2","NA",0,1,47128,1188,0,10113,1,0,0,0,0,0,0,0,0,0,1327,"1",55,90,"1","7","1","1"
"2012","LU",911,35.1923395788426,"NA","2","2012","8","4",1946,"1","2","3","LU","2","NA","5","7","2","NA","NA","NA","3","3","NA","NA","NA","NA","NA","NA","1","2","1","NA","20","1","2","1","2","NA","2","NA",0,1,0,0,0,13148,1,0,0,0,0,55187,0,0,0,0,598,"1",65,91,"1","6","1","NA"
"2012","LU",1081,35.1923395788426,"NA","3","2012","10","2",1943,"2","2","1","LU","2","NA","3","7","2","NA","NA","NA","1","5","30","NA","NA","NA","13","1","2","NA","NA","NA","23","2","2","3","2","NA","2","NA",0,1,0,0,0,6548,1,0,0,0,0,36636,0,0,0,0,1327,"1",68,108,"1","2","2","NA"
"2012","LU",1091,35.1923395788426,"NA","1","2012","10","4",1985,"1","1","1","LU","2","NA","5","1","1","NA","NA","NA","3","3","NA","NA","b-e","NA","13","1","1","2","NA","NA","23","2","2","3","2","NA","2","NA",0,1,74257,0,0,7054,1,0,0,0,0,0,0,0,0,0,1046,"1",26,109,"1","2","2","NA"
"2012","LU",1151,35.1923395788426,"NA","2","2012","20","4",1970,"1","2","1","EU","2","NA","1","1","1","NA","NA","NA","3","8","40","NA","g","NA","13","1","2","2","NA","NA","21","1","2","3","2","NA","2","NA",0,1,93314,0,0,0,1,0,0,0,0,0,0,0,0,0,917,"1",41,115,"1","7","2","NA"
"2012","LU",1161,35.1923395788426,"NA","1","2012","12","1",1971,"1","2","1","Other","2","NA","5","1","1","2","1","NA","NA","3","30","NA","k","NA","NA","1","NA","1","NA","NA","22","4","2","3","2","NA","2","NA",0,1,18052,0,0,7375,1,0,0,0,0,0,0,0,0,0,1302,"1",40,116,"1","7","1","NA"
"2012","LU",1201,35.1923395788426,"NA","1","2012","10","2",1971,"1","2","3","LU","2","NA","3","1","2","NA","1","NA","3","3","NA","NA","o","NA","NA","1","2","1","NA","NA","23","1","2","2","2","NA","2","NA",0,1,35786,0,0,0,1,0,0,0,0,0,0,0,0,0,1306,"1",40,120,"1","6","2","NA"
"2012","LU",1401,35.1923395788426,"NA","1","2012","10","2",1954,"2","4","3","Other","2","3","1","10","NA","1","2","NA","3","9","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","8","1","1","3","2","NA","2","NA",0,1,0,0,0,2427,1,0,0,0,0,0,0,0,0,0,358,"1",57,140,"1","2","2","NA"
"2012","LU",1451,35.1923395788426,"NA","1","2012","25","4",1956,"2","5","3","EU","2","NA","2","1","2","NA","NA","NA","3","9","NA","NA","l-n","NA","NA","1","2","2","NA","NA","21","2","2","3","2","NA","2","NA",0,1,26873,0,0,0,1,0,0,0,0,0,0,0,0,0,425,"1",55,145,"1","2","2","NA"
"2012","LU",1561,35.1923395788426,"NA","3","2012","8","2",1931,"2","4","3","LU","2","5","1","10","1","1","NA","NA","3",,"NA","NA","NA","NA","3","1","2","NA","NA","4","21","2","2","3","2","NA","2","NA",0,1,0,0,0,5750,1,0,0,0,0,3999,0,0,0,0,1327,"1",80,156,"1","2","2","NA"
"2012","LU",1611,35.1923395788426,"NA","1","2012","16","3",1931,"2","4","3","LU","2","NA","1","7","1","NA","NA","NA","3","9","40","NA","NA","NA","12","NA","2","NA","NA","NA","19","4","1","3","2","NA","2","NA",0,1,0,0,0,2519,1,0,0,0,0,45428,0,0,0,0,253,"1",80,161,"1","2","1","NA"
"2012","LU",1651,35.1923395788426,"NA","2","2012","10","3",1963,"2","2","3","Other","2","NA","1","2","1","1","NA","NA","3","9","NA","NA","q","NA","NA","1","2","2","NA","10","22","1","2","3","2","NA","2","NA",0,1,5449,0,0,1109,1,0,0,0,0,0,0,0,0,0,454,"1",48,165,"1","6","2","NA"
"2012","LU",1661,35.1923395788426,"NA","1","2012","25","4",1976,"1","2","1","LU","2","NA","2","1","1","1","NA","NA","3","4","40","NA","g","NA","13","1","2","2","NA","NA","18","1","2","3","2","NA","2","NA",0,2,100686,0,0,2678,1,0,0,0,0,0,0,0,0,0,1327,"1",35,166,"1","2","2","NA"
"2012","LU",1681,35.1923395788426,"NA","1","2012","15","2",1955,"1","2","1","LU","2","NA","3","5","1","NA","NA","NA","3","4","38","NA","NA","NA","15","1","NA","2","NA","NA","44","1","2","3","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,23964,0,0,0,0,0,425,"1",56,168,"1","2","2","NA"
"2012","LU",1721,35.1923395788426,"NA","1","2012","20","2",1941,"2","1","1","LU","2","NA","1","7","2","NA","2","NA","3","9","40","NA","NA","NA","13","1","1","1","NA","NA","27","2","2","3","2","NA","2","NA",0,2,0,0,0,0,1,0,0,0,0,53521,0,0,0,0,1327,"1",70,172,"1","6","2","NA"
"2012","LU",1741,35.1923395788426,"NA","3","2012","15","3",1976,"1","2","1","EU","2","NA","2","1","2","NA","NA","NA","3","3","45","NA","f","5","NA","1","1","2","NA","NA","18","2","2","3","2","NA","2","NA",0,1,80648,0,0,1127,1,0,0,0,0,0,0,0,0,0,1327,"1",35,174,"1","7","1","NA"
"2012","LU",1831,35.1923395788426,"NA","1","2012","20","2",1948,"1","2","1","EU","2","NA","3","7","1","NA","NA","NA","3","3","40","NA","NA","NA","13","1","2","2","NA","NA","19","3","2","3","2","NA","2","NA",0,1,0,0,0,0,1,0,5728,0,0,36518,0,0,0,0,1071,"1",63,183,"1","7","2","NA"
"2012","LU",1861,35.1923395788426,"NA","1","2012","20","1",1986,"1","1","2","LU","2","3","3","1","NA","NA","NA","NA","3","5","40","NA","o","NA","NA","NA","2","2","NA","NA","10","2","1","3","2","NA","2","NA",0,1,15314,0,0,0,1,0,0,0,0,0,0,0,0,0,1327,"1",25,186,"1","2","2","2"
"2012","LU",1941,35.1923395788426,"NA","2","2012","14","4",1945,"2","5","1","EU","2","NA","5","7","2","1","NA","NA","3","2","50","NA","NA","NA","11","1","1","1","NA","NA","16","2","2","3","2","NA","2","1",0,1,0,0,0,2257,1,0,0,0,0,54469,0,0,0,0,160,"1",66,194,"1","2","2","NA"
"2012","LU",1961,35.1923395788426,"NA","2","2012","15","2",1931,"2","2","1","LU","2","NA","1","7","2","NA","NA","NA","3","8","40","NA","NA","NA","13","NA","2","NA","NA","NA","12","2","1","3","2","NA","2","NA",6407,2,0,0,0,0,1,0,0,0,0,43467,0,0,0,0,1046,"1",80,196,"1","7","2","NA"
"2012","LU",2011,35.1923395788426,"NA","1","2012","10","2",1966,"2","2","1","EU","2","3","3","10","NA","2","NA","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","1","1","3","2","NA","2","NA",0,1,0,0,0,0,1,1200,0,0,0,0,0,0,0,0,612,"1",45,201,"1","7","2","NA"
"2012","LU",2111,35.1923395788426,"NA","1","2012","5","3",1948,"2","2","1","LU","2","NA","6","7","1","NA","NA","NA","3","2","30","NA","NA","NA","NA","1","1","2","NA","NA","15","2","1","2","2","NA","2","NA",0,1,0,0,0,5171,1,1500,0,0,0,83933,0,0,0,0,1327,"1",63,211,"1","2","1","NA"
"2012","LU",2161,35.1923395788426,"NA","3","2012","25","2",1943,"2","4","1","LU","2","NA","3","7","2","1","NA","NA","3","5","39","NA","NA","NA","NA","2","2","NA","NA","NA","19","3","2","3","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,19451,0,0,0,0,1327,"1",68,216,"1","2","1","NA"
"2012","LU",2281,35.1923395788426,"NA","1","2012","13","2",1983,"2","2","1","Other","1","NA","5","2","NA","1","2","NA","NA","2","NA","NA","l-n","NA","NA","1","NA","NA","NA","NA","15","2","1","3","2","NA","2","NA",0,1,3202,0,0,0,1,600,0,0,0,0,0,0,0,0,533,"1",28,228,"1","2","2","NA"
"2012","LU",2311,35.1923395788426,"NA","1","2012","25","1",1945,"2","2","2","LU","2","NA","3","10","NA","1","1","NA","NA","4","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","16","2","2","3","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1327,"1",66,231,"1","7","2","NA"
"2012","LU",2321,35.1923395788426,"NA","2","2012","15","4",1979,"1","2","3","LU","2","NA","2","1","1","NA","NA","NA","3","8","30","NA","f","NA","6","1","2","NA","1","NA","25","2","2","2","2","NA","2","NA",0,1,54261,0,0,0,1,0,0,0,0,0,0,0,0,0,1327,"1",32,232,"1","2","2","NA"
"2012","LU",2341,35.1923395788426,"NA","2","2012","55","2",1931,"2","4","2","LU","2","NA","1","7","1","1","2","NA","3","4","43","NA","NA","NA","NA","1","2","2","NA","NA","15","2","2","3","2","NA","2","NA",0,1,0,0,0,10365,1,0,0,0,0,38341,1407,0,0,0,1327,"1",80,234,"1","2","2","1"
"2012","LU",2381,35.1923395788426,"NA","2","2012","20","4",1950,"1","2","1","LU","1","NA","3","7","1","1","1","NA","3","6","40","NA","NA","NA","NA","1","2","NA","NA","NA","16","3","2","3","2","NA","2","NA",0,2,0,0,0,0,1,0,0,0,0,22454,0,0,0,0,1327,"1",61,238,"1","2","2","NA"
"2012","LU",2421,35.1923395788426,"NA","1","2012","30","2",1931,"1","4","1","EU","2","NA","1","7","2","1","NA","NA","3","7","32","NA","NA","NA","NA","1","2","2","NA","NA","20","2","1","2","2","NA","2","NA",0,2,0,0,0,10075,1,1500,0,0,0,45712,0,0,0,0,1327,"1",80,242,"1","2","2","NA"
"2012","LU",2461,35.1923395788426,"NA","1","2012","12","4",1933,"2","4","1","LU","1","NA","2","10","NA","1","2","NA","3","5","NA","NA","NA","NA","NA","1","2","NA","NA","11","NA","1","2","3","2","NA","2","NA",0,1,0,0,0,8126,1,0,0,0,0,2924,0,0,0,0,1067,"1",78,246,"1","7","2","NA"
"2012","LU",2501,35.1923395788426,"NA","1","2012","20","2",1931,"2","2","3","LU","2","NA","1","7","2","1","NA","NA","3","9","40","NA","NA","NA","13","1","2","2","NA","NA","15","2","2","3","2","3","1","NA",0,1,0,0,0,13390,1,0,0,0,0,42029,0,0,0,0,306,"1",80,250,"1","2","1","NA"
"2012","LU",2541,35.1923395788426,"NA","1","2012","20","1",1971,"1","1","1","LU","2","NA","3","1","2","NA","NA","NA","3","3","NA","NA","q","NA","13","1","1","2","NA","NA","22","2","2","3","1","NA","2","NA",0,1,45289,555,0,9824,1,0,0,0,0,0,0,0,0,0,1327,"1",40,254,"1","6","2","NA"
"2012","LU",2591,35.1923395788426,"NA","1","2012","15","2",1979,"1","2","2","EU","2","NA","1","1","2","1","2","NA","3","7","40","NA","f","NA","12","1","2","2","NA","NA","16","4","2","3","2","NA","2","NA",0,1,29898,0,0,2270,1,1200,0,0,0,0,0,0,0,0,288,"1",32,259,"1","7","2","10"
"2012","LU",2621,35.1923395788426,"NA","2","2012","15","1",1961,"1","2","3","EU","2","NA","5","1","2","NA","NA","NA","3","3","NA","NA","r-u","NA","11","1","2","2","NA","NA","16","2","1","3","2","NA","2","NA",0,2,25637,0,0,0,1,0,0,0,12208,0,0,0,0,0,1327,"1",50,262,"1","7","2","NA"
"2012","LU",2631,35.1923395788426,"NA","2","2012","10","2",1940,"1","2","1","LU","2","NA","1","7","2","NA","2","NA","3","7","NA","NA","NA","NA","NA","1","2","NA","NA","NA","20","2","2","3","2","NA","2","NA",0,2,0,0,0,0,1,0,0,0,0,46777,0,0,0,0,306,"1",71,263,"1","2","1","7"
"2012","LU",2701,35.1923395788426,"NA","2","2012","15","2",1935,"2","2","3","EU","2","NA","1","7","1","NA","NA","NA","3","5","NA","NA","NA","NA","7","1","2","2","NA","NA","17","2","2","3","2","NA","2","NA",0,1,0,0,0,6278,1,0,0,0,0,32176,0,0,0,0,1327,"1",76,270,"1","2","2","NA"
"2012","LU",2841,35.1923395788426,"NA","2","2012","14","2",1938,"2","4","1","LU","1","NA","3","7","2","2","NA","NA","3","2","40","NA","NA","NA","13","1","2","1","NA","NA","19","3","2","3","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,22014,0,0,0,0,1327,"1",73,284,"1","6","2","NA"
"2012","LU",2891,35.1923395788426,"NA","2","2012","20","4",1977,"2","2","1","Other","2","3","2","10","NA","1","2","NA","3","5","NA","NA","NA","NA","NA","2","NA","2","NA","6","15","2","2","3","2","NA","2","NA",0,1,0,0,0,3305,1,0,0,0,0,0,0,0,0,0,339,"1",34,289,"1","2","2","NA"
"2012","LU",2961,35.1923395788426,"NA","1","2012","17","2",1940,"2","5","1","LU","1","NA","1","7","1","NA","NA","NA","3","8","NA","NA","NA","NA","NA","1","2","NA","NA","NA","19","3","1","2","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,17749,0,0,0,0,1327,"1",71,296,"1","6","2","NA"
"2012","LU",2971,35.1923395788426,"NA","2","2012","25","1",1952,"1","2","1","LU","2","NA","5","7","NA","NA","NA","NA","3","3","40","NA","NA","NA","NA","NA","2","NA","7","NA","43","2","2","3","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,22018,0,0,0,0,0,1243,"1",59,297,"1","2","2","NA"
"2012","LU",3051,35.1923395788426,"NA","2","2012","15","2",1952,"1","2","3","LU","2","NA","4","7","1","NA","NA","NA","3","3","40","NA","NA","NA","13","1","2","2","NA","NA","26","2","2","3","2","NA","2","NA",0,1,0,0,0,1914,1,0,0,0,0,71416,1422,0,0,0,362,"1",59,305,"1","6","2","NA"
"2012","LU",3081,35.1923395788426,"NA","2","2012","10","4",1967,"2","3","3","EU","2","3","5","10","2","2","2","NA","NA","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,1,0,0,0,3451,1,1500,0,0,0,0,0,0,0,0,835,"1",44,308,"1","2","2","NA"
"2012","LU",3161,35.1923395788426,"NA","1","2012","20","4",1939,"2","4","3","LU","2","NA","3","7","1","NA","NA","NA","3","3","40","NA","NA","NA","NA","1","2","NA","NA","NA","15","3","2","1","2","NA","2","NA",0,1,0,0,0,0,2,0,0,0,0,40750,0,0,0,0,705,"1",72,316,"1","7","2","NA"
"2012","LU",3171,35.1923395788426,"NA","1","2012","10","3",1949,"2","2","3","LU","2","NA","3","7","1","NA","NA","NA","3","0 - 1","NA","NA","NA","NA","13","NA","1","2","NA","NA","25","2","2","3","2","NA","2","NA",1320,1,0,0,0,0,1,0,0,0,38996,41782,0,0,0,0,83,"1",62,317,"1","5","2","NA"
"2012","LU",3181,35.1923395788426,"NA","1","2012","10","1",1931,"1","2","3","EU","2","NA","4","7","1","NA","NA","NA","3","7","45","NA","NA","NA","2","2","2","2","NA","NA","19","1","1","2","2","NA","2","NA",0,1,0,0,0,0,1,1500,0,0,0,32739,0,0,0,0,1262,"1",80,318,"1","2","2","1"
"2012","LU",3231,35.1923395788426,"NA","3","2012","14","4",1948,"1","1","1","EU","2","NA","1","8","1","1","NA","NA","3","8","43","NA","NA","NA","13","1","1","2","NA","NA","14","3","2","1","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,28100,0,0,0,0,1327,"1",63,323,"1","6","2","1"
"2012","LU",3331,35.1923395788426,"NA","2","2012","10","3",1942,"2","2","1","LU","2","NA","5","10","2","NA","NA","NA","3","4","NA","NA","NA","NA","NA","1","1","2","NA","NA","19","2","2","3","2","NA","2","NA",0,1,0,0,0,19243,63,0,0,0,0,40822,0,0,0,0,1327,"1",69,333,"1","2","2","NA"
"2012","LU",3401,35.1923395788426,"NA","3","2012","15","2",1962,"1","1","3","Other","2","NA","3","1","2","1","NA","NA","3","3","50","NA","h","NA","NA","1","1","NA","NA","NA","24","2","2","3","2","NA","2","NA",0,1,168302,0,0,1592,1,0,0,0,0,0,0,0,0,0,1078,"1",49,340,"1","3","1","NA"
"2012","LU",3591,35.1923395788426,"NA","3","2012","15","2",1972,"1","2","3","LU","2","NA","5","2","1","1","NA","NA","3","3","40","NA","o","NA","NA","1","1","2","NA","NA","15","2","2","3","2","NA","2","NA",0,1,45085,0,0,6123,1,0,0,0,0,0,0,0,0,0,761,"1",39,359,"1","6","1","1"
"2012","LU",3601,35.1923395788426,"NA","4","2012","9","1",1985,"2","1","3","EU","2","NA","1","10","1","1","1","NA","2",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","20","2","2","3","2","NA","2","NA",0,1,6591,0,0,3586,1,0,0,0,0,0,0,0,0,0,1159,"1",26,360,"1","2","1","7"
"2012","LU",3661,35.1923395788426,"NA","2","2012","25","2",1970,"1","2","3","LU","2","NA","2","1","1","NA","NA","NA","3","3","45","NA","o","6","6","1","2","2","NA","NA","23","2","2","3","2","NA","2","NA",0,1,79440,0,0,3820,1,0,0,0,0,0,0,0,0,0,2,"1",41,366,"1","2","1","7"
"2012","LU",3701,35.1923395788426,"NA","1","2012","10","1",1947,"1","2","3","LU","2","NA","3","7","1","1","NA","NA","3","3","40","NA","NA","NA","13","1","NA","2","NA","NA","23","NA","2","3","2","2","2","NA",0,1,0,0,0,7550,1,0,0,0,0,99620,0,0,0,0,489,"1",64,370,"1","6","2","NA"
"2012","LU",3841,35.1923395788426,"NA","1","2012","20","4",1981,"1","2","1","EU","2","NA","2","1","1","NA","NA","NA","3","8","50","NA","a","5","13","NA","1","2","NA","NA","21","2","2","3","2","NA","2","NA",0,1,64986,0,0,0,1,0,0,0,0,0,0,0,0,0,683,"1",30,384,"1","2","2","1"
"2012","LU",3861,35.1923395788426,"NA","3","2012","20","1",1961,"1","1","1","LU","2","NA","1","1","NA","1","NA","NA","3","4","NA","16","b-e","6","13","2","2","2","NA","1","21","5","2","3","2","NA","2","NA",0,1,18658,0,0,2611,1,0,0,0,0,0,0,0,0,0,652,"1",50,386,"1","6","2","NA"
"2012","LU",3931,35.1923395788426,"NA","1","2012","20","2",1931,"2","4","3","LU","1","NA","2","10","2","1","2","NA","3","9","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,1,0,0,0,1164,1,0,0,0,0,0,0,0,0,0,108,"1",80,393,"1","7","1","NA"
"2012","LU",3951,35.1923395788426,"NA","1","2012","20","4",1990,"2","1","1","Other","1","NA","5","6","NA","1","NA","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","1","2","NA",0,1,0,0,0,8344,1,0,0,0,0,0,0,0,0,0,205,"1",21,395,"1","NA","2","NA"
"2012","LU",4001,35.1923395788426,"NA","2","2012","5","2",1948,"2","2","2","LU","2","NA","2","10","2","1","2","1","3","3","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","25","2","2","3","2","NA","2","NA",0,1,0,0,0,6635,1,0,0,0,0,0,0,0,0,0,1327,"1",63,400,"1","7","2","1"
"2012","LU",4181,35.1923395788426,"NA","1","2012","10","3",1939,"2","4","3","LU","2","NA","1","10","1","1","NA","NA","3",,"NA","NA","NA","NA","12","1","1","2","NA","NA","15","4","2","3","2","NA","2","NA",0,1,0,0,0,3342,1,0,0,0,0,32931,0,0,0,0,1327,"1",72,418,"1","6","2","NA"
"2012","LU",4201,35.1923395788426,"NA","1","2012","20","1",1931,"1","5","3","LU","2","NA","1","7","1","NA","NA","NA","3","8","NA","NA","NA","NA","NA","1","NA","2","NA","NA","16","2","2","3","2","NA","2","NA",0,1,0,0,0,6691,1,0,0,0,0,55957,0,0,0,0,1051,"1",80,420,"1","2","1","NA"
"2012","LU",4301,35.1923395788426,"NA","4","2012","15","1",1963,"1","2","3","LU","2","NA","3","1","1","NA","NA","NA","3","3","20","NA","q","NA","13","1","2","2","NA","NA","21","2","2","3","2","NA","2","NA",0,1,139275,5789,5789,310,1,0,0,0,0,0,0,0,0,0,533,"1",48,430,"1","2","2","NA"
"2012","LU",4311,35.1923395788426,"NA","1","2012","8","3",1948,"1","2","3","EU","2","NA","1","7","1","1","2","NA","3","8","40","NA","NA","NA","NA","1","2","2","NA","NA","22","2","2","3","2","NA","2","NA",0,2,0,0,0,0,1,0,0,0,0,38806,0,0,0,0,1327,"1",63,431,"1","2","2","6"
"2012","LU",4371,35.1923395788426,"NA","3","2012","10","1",1979,"2","2","1","EU","2","NA","1","1","2","NA","NA","NA","3","9","45","NA","r-u","NA","13","1","2","2","NA","NA","25","3","2","3","2","NA","2","NA",0,1,61120,0,0,4076,1,0,0,0,0,0,0,0,0,0,170,"1",32,437,"1","2","2","NA"
"2012","LU",4571,35.1923395788426,"NA","1","2012","20","3",1931,"2","4","1","LU","2","NA","1","10","1","1","NA","NA","3","9","40","NA","NA","NA","11","1","2","1","NA","NA","15","1","2","3","2","NA","2","NA",0,1,0,0,0,6079,1,0,0,0,0,0,34555,0,0,0,1159,"1",80,457,"1","2","2","1"
"2012","LU",4631,35.1923395788426,"NA","2","2012","20","4",1940,"2","2","3","EU","2","3","5","10","2","1","2","NA","3","2","NA","NA","NA","3","NA","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",0,1,0,0,0,7331,1,0,0,0,0,0,3414,0,0,0,1327,"1",71,463,"1","2","1","7"
"2012","LU",4641,35.1923395788426,"NA","2","2012","8","4",1949,"2","2","2","LU","2","NA","5","10","2","2","NA","NA","3","4","NA","NA","NA","1","NA","1","NA","2","NA","11","NA","2","2","3","2","NA","2","NA",0,1,0,0,0,0,1,1440,0,273,0,5906,0,0,0,0,306,"1",62,464,"1","6","1","NA"
"2012","LU",4671,35.1923395788426,"NA","2","2012","12","1",1948,"2","2","1","EU","2","3","1","10","2","2","2","NA","3","5","35","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","2","2","3","2","NA","2","NA",0,1,0,0,0,5745,1,0,0,0,0,0,0,0,0,0,1327,"1",63,467,"1","2","2","NA"
