"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PC170","PC180"
"2012","EL",2331,1278.62969004894,"NA","2","2012","10","1",1943,"1","1","1","EL","2","NA","1","7","1","NA","2","NA","3","6","40","NA","NA","NA","2","1","NA","NA","NA","NA","19","1","2","3","2","NA","2","NA",240,0,0,0,0,0,0,0,0,0,0,749,17128,0,0,0,272,"1",68,233,"1","2","2","NA"
"2012","EL",2501,1278.62969004894,"NA","2","2012","25","2",1979,"1","2","1","Other","2","NA","3","1","2","NA","NA","NA","3","7","45","NA","f","3","NA","1","NA","2","NA","NA","18","1","2","3","2","NA","2","NA",0,0,12755,0,0,0,0,0,0,0,0,0,0,0,0,0,260,"1",32,250,"1","3","2","NA"
"2012","EL",2651,1278.62969004894,"NA","2","2012","19","2",1944,"2","5","3","EL","2","NA","5","7","1","1","NA","NA","NA","3","50","NA","NA","NA","1","NA","1","NA","NA","NA","25","1","2","1","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,16699,0,0,0,0,43,"1",67,265,"1","7","2","NA"
"2012","EL",3351,1278.62969004894,"NA","2","2012","10","3",1975,"1","1","3","EL","2","NA","3","5","1","1","NA","NA","3","5","NA","NA","NA","NA","13","1","NA","2","NA","NA","30","1","2","3","2","NA","2","NA",0,0,17322,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",36,335,"1","3","2","NA"
"2012","EL",3451,1278.62969004894,"NA","2","2012","10","1",1969,"1","1","1","EL","2","NA","3","2","2","1","NA","NA","1","5","NA","NA","b-e","NA","2","NA","2","2","NA","NA","23","1","2","3","2","NA","2","NA",0,0,10345,0,0,1507,0,0,0,0,0,0,0,0,0,0,272,"1",42,345,"1","2","2","NA"
"2012","EL",3471,1278.62969004894,"NA","2","2012","20","3",1983,"2","1","3","Other","2","NA","5","1","2","NA","NA","NA","3","7","30","NA","f","NA","3","1","2","NA","NA","NA","20","4","2","3","2","NA","2","NA",0,0,18302,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",28,347,"1","2","2","NA"
"2012","EL",4201,1278.62969004894,"NA","2","2012","10","2",1933,"2","2","1","EL","2","NA","0","7","2","1","NA","NA","1","6","NA","NA","NA","NA","NA","1","2","2","NA","NA","22","3","2","2","1","1","2","NA",0,0,0,0,0,0,0,0,0,0,0,11059,0,0,0,0,272,"1",78,420,"1","2","2","NA"
"2012","EL",4451,1278.62969004894,"NA","2","2012","20","1",1979,"1","2","1","Other","2","NA","5","3","1","1","2","NA","3","0 - 1","48","NA","g","NA","NA","1","2","NA","NA","NA","29","1","2","3","2","1","1","NA",0,0,0,0,0,0,0,0,13300,0,0,0,0,0,0,0,272,"1",32,445,"1","7","1","NA"
"2012","EL",4601,1278.62969004894,"NA","2","2012","35","3",1947,"2","3","3","EL","2","5","1","5","2","2","2","1","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",64,460,"1","7","2","NA"
"2012","EL",4711,1278.62969004894,"NA","2","2012","15","2",1931,"2","4","1","EL","2","NA","1","10","2","1","2","NA","3",,"NA","NA","NA","3","NA","NA","NA","NA","NA","NA","20","2","1","3","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,0,0,5323,0,0,0,272,"1",80,471,"1","2","2","NA"
"2012","EL",5351,1278.62969004894,"NA","2","2012","20","1",1934,"1","2","1","EL","2","NA","1","7","1","NA","NA","NA","1","7","40","NA","NA","NA","12","NA","2","2","NA","NA","15","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,12499,0,0,0,0,148,"1",77,535,"1","6","2","NA"
"2012","EL",5751,1278.62969004894,"NA","2","2012","10","1",1940,"1","2","1","EL","2","NA","2","7","1","NA","2","NA","3","7","NA","NA","NA","NA","1","NA","NA","2","NA","NA","29","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,15980,0,0,0,0,35,"1",71,575,"1","7","2","NA"
"2012","EL",6351,1278.62969004894,"NA","2","2012","24","2",1932,"2","4","1","EL","2","NA","2","7","2","NA","2","1","2","4","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","2","1","3","2","NA","2","NA",0,250,0,0,0,0,1000,0,0,0,0,7152,0,0,0,0,89,"1",79,635,"1","7","2","NA"
"2012","EL",6611,1278.62969004894,"NA","2","2012","30","4",1934,"1","5","1","EL","2","NA","1","7","1","NA","2","NA","3","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","28","1","2","3","2","NA","2","NA",0,0,0,0,0,11259,0,0,0,0,0,10477,0,0,0,0,96,"1",77,661,"1","6","2","NA"
"2012","EL",6661,1278.62969004894,"NA","2","2012","18","4",1982,"2","1","3","EL","2","NA","4","1","2","1","NA","NA","2","4","40","NA","b-e","NA","NA","1","2","2","NA","NA","19","1","1","2","2","NA","2","NA",0,0,15978,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"1",29,666,"1","5","2","NA"
"2012","EL",6671,1278.62969004894,"NA","2","2012","10","2",1972,"1","2","1","EL","2","NA","5","1","2","1","NA","NA","3","3","40","NA","o","NA","13","1","2","2","NA","NA","22","1","2","3","2","5","2","NA",0,0,19408,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",39,667,"1","7","2","NA"
"2012","EL",7161,1278.62969004894,"NA","2","2012","30","2",1966,"1","1","1","EL","1","NA","5","1","1","NA","NA","NA","3","2","NA","NA","b-e","NA","13","1","2","1","NA","NA","27","3","1","3","2","NA","2","NA",0,0,48091,0,0,0,0,0,0,0,21334,0,0,0,0,0,200,"1",45,716,"1","3","2","NA"
"2012","EL",7221,1278.62969004894,"NA","2","2012","10","2",1931,"2","4","3","EL","2","NA","1","10","1","1","NA","NA","3",,"40","NA","NA","NA","1","1","2","NA","NA","NA","22","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,12469,0,0,0,272,"1",80,722,"1","2","2","NA"
"2012","EL",7401,1278.62969004894,"NA","2","2012","10","1",1947,"2","2","3","EL","2","NA","5","7","1","2","2","NA","3","4","NA","NA","NA","NA","14","NA","2","NA","NA","NA","25","2","2","3","2","NA","2","1",0,0,0,0,0,108,0,400,0,0,0,9655,0,0,0,0,272,"1",64,740,"1","6","2","NA"
"2012","EL",8101,1278.62969004894,"NA","2","2012","10","4",1961,"1","2","1","EL","2","NA","5","1","2","NA","NA","NA","3","3","NA","NA","k","NA","NA","1","2","NA","NA","NA","20","1","1","3","2","NA","2","NA",0,0,25664,0,0,2828,0,0,0,0,0,0,0,0,0,0,272,"1",50,810,"1","3","2","NA"
"2012","EL",8641,1278.62969004894,"NA","2","2012","40","2",1938,"2","4","1","EL","2","NA","5","7","2","NA","2","NA","3","2","50","NA","NA","NA","1","1","NA","NA","NA","NA","19","1","1","2","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,8772,0,0,0,0,272,"1",73,864,"1","6","2","NA"
"2012","EL",8941,1278.62969004894,"NA","2","2012","10","1",1942,"2","2","1","EL","1","NA","3","7","2","1","2","NA","3","5","30","NA","NA","NA","1","1","NA","NA","NA","NA","22","1","2","3","2","NA","2","NA",0,0,0,0,0,3981,0,0,0,0,0,0,5898,0,0,0,272,"1",69,894,"1","3","2","NA"
"2012","EL",9261,1278.62969004894,"NA","2","2012","15","4",1969,"2","1","3","EL","2","NA","4","1","1","1","2","NA","2","8","NA","NA","b-e","NA","3","NA","2","2","NA","NA","14","2","1","2","2","6","1","1",0,0,12519,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",42,926,"1","2","1","NA"
"2012","EL",9271,1278.62969004894,"NA","2","2012","26","4",1931,"2","4","1","EL","2","NA","1","10","2","1","1","NA","3",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","25","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,1816,3359,0,0,0,272,"1",80,927,"1","2","2","NA"
"2012","EL",9311,1278.62969004894,"NA","2","2012","10","1",1944,"2","4","3","EL","2","NA","5","7","2","1","NA","NA","3","4","40","NA","NA","NA","11","1","NA","2","NA","NA","14","3","2","3","2","NA","2","NA",0,720,0,0,0,0,0,0,0,0,0,19815,0,0,0,0,272,"1",67,931,"1","3","2","NA"
"2012","EL",10141,1278.62969004894,"NA","2","2012","20","4",1939,"1","2","3","EL","2","NA","1","7","2","1","2","NA","NA","7","50","NA","NA","NA","NA","1","1","NA","NA","NA","20","2","2","2","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,14602,0,0,0,0,272,"1",72,1014,"1","2","2","NA"
"2012","EL",10461,1278.62969004894,"NA","2","2012","15","2",1982,"2","1","1","EL","2","NA","4","1","1","NA","NA","NA","3","7","40","NA","b-e","NA","2","NA","2","NA","NA","NA","18","3","2","3","2","NA","2","NA",0,0,14991,0,0,6693,0,0,0,0,0,0,0,0,0,0,94,"1",29,1046,"1","6","2","NA"
"2012","EL",10501,1278.62969004894,"NA","2","2012","15","2",1981,"1","1","1","EL","2","NA","2","2","2","1","2","NA","NA","5","NA","NA","g","NA","NA","1","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",30,1050,"1","2","2","6"
"2012","EL",10811,1278.62969004894,"NA","2","2012","15","2",1976,"2","2","1","Other","2","NA","3","10","2","1","2","1","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,0,0,0,0,5305,0,0,0,0,0,0,0,0,0,0,272,"1",35,1081,"1","3","2","NA"
"2012","EL",10911,1278.62969004894,"NA","2","2012","15","4",1959,"1","1","3","EL","2","NA","1","5","2","1","NA","NA","2","7","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","2","2","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,2885,0,0,0,0,0,272,"1",52,1091,"1","6","2","NA"
"2012","EL",11041,1278.62969004894,"NA","2","2012","10","1",1935,"2","4","1","EL","2","NA","3","7","1","1","NA","NA","3","4","40","NA","NA","5","NA","1","2","NA","3","NA","NA","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,14630,0,0,0,0,272,"1",76,1104,"1","5","2","NA"
"2012","EL",11461,1278.62969004894,"NA","2","2012","29","3",1961,"1","2","3","Other","2","NA","3","5","2","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",50,1146,"1","6","2","NA"
"2012","EL",11941,1278.62969004894,"NA","2","2012","30","4",1977,"1","1","1","EL","2","NA","3","1","2","1","2","NA","3","8","40","NA","h","NA","3","NA","2","NA","NA","NA","13","3","2","3","2","1","2","1",0,0,16624,0,0,0,0,0,0,0,0,0,0,0,0,0,151,"1",34,1194,"1","2","2","NA"
"2012","EL",12081,1278.62969004894,"NA","2","2012","15","3",1932,"2","3","1","EL","2","NA","1","10","2","1","2","NA","3",,"30","NA","NA","NA","NA","NA","NA","NA","NA","NA","20","2","1","3","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,0,0,9373,0,0,0,260,"1",79,1208,"1","3","2","NA"
"2012","EL",12141,1278.62969004894,"NA","2","2012","10","2",1934,"2","4","3","EL","2","NA","1","7","2","1","2","NA","2",,"NA","NA","NA","NA","NA","2","NA","2","NA","NA","24","3","1","3","2","1","2","NA",0,0,0,0,0,0,0,0,0,0,0,2291,3107,0,0,0,215,"1",77,1214,"1","6","2","NA"
"2012","EL",12261,1278.62969004894,"NA","2","2012","10","4",1946,"1","2","1","EL","2","NA","3","7","2","1","NA","NA","2","7","50","NA","NA","NA","1","1","2","NA","NA","NA","18","3","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,7571,0,0,0,0,272,"1",65,1226,"1","3","2","NA"
"2012","EL",12271,1278.62969004894,"NA","2","2012","10","4",1989,"1","1","1","EL","2","NA","3","6","2","1","1","1","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","1","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",22,1227,"1","6","2","NA"
"2012","EL",12391,1278.62969004894,"NA","2","2012","10","3",1969,"1","2","3","EL","2","NA","5","1","2","1","NA","NA","3","3","50","NA","k","NA","NA","1","NA","2","NA","NA","22","2","2","3","2","NA","2","NA",0,0,21381,0,0,4093,0,0,0,0,0,0,0,0,0,0,272,"1",42,1239,"1","2","2","NA"
"2012","EL",13021,1278.62969004894,"NA","2","2012","30","3",1987,"2","1","1","EL","2","NA","5","2","1","1","2","1","2","5","20","5","i","NA","1","2","NA","NA","NA","NA","18","3","1","3","2","NA","2","NA",0,0,5062,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",24,1302,"1","7","2","NA"
"2012","EL",13531,1278.62969004894,"NA","2","2012","10","3",1942,"2","4","1","EL","2","NA","1","7","1","1","2","NA","3","9","40","NA","NA","NA","2","NA","NA","NA","NA","NA","23","4","1","3","1","NA","2","NA",0,0,0,0,0,4589,0,0,0,0,0,9967,0,0,0,0,272,"1",69,1353,"1","7","2","NA"
"2012","EL",15031,1278.62969004894,"NA","2","2012","45","2",1975,"1","2","1","EL","2","NA","5","5","2","1","1","NA","NA","7","NA","NA","NA","NA","NA","2","2","NA","NA","NA","18","2","2","3","2","1","2","NA",0,0,0,0,0,3330,0,0,0,0,0,0,0,0,0,0,76,"1",36,1503,"1","3","1","NA"
"2012","EL",15321,1278.62969004894,"NA","2","2012","10","2",1978,"1","2","3","EL","2","NA","3","1","2","1","NA","NA","3","8","40","NA","l-n","5","15","1","NA","2","NA","NA","20","1","1","3","2","NA","1","NA",0,0,21849,0,0,0,0,0,0,0,0,0,0,0,0,0,271,"1",33,1532,"1","2","2","NA"
"2012","EL",15691,1278.62969004894,"NA","2","2012","15","1",1931,"1","2","3","EL","2","NA","2","7","1","NA","NA","NA","2","4","35","NA","NA","NA","NA","NA","2","2","NA","NA","20","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,1431,0,0,21118,0,0,0,0,10,"1",80,1569,"1","6","2","NA"
"2012","EL",15731,1278.62969004894,"NA","2","2012","20","3",1935,"2","4","3","EL","2","NA","5","7","1","NA","NA","NA","1","5","NA","NA","NA","NA","12","1","2","2","NA","NA","18","1","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,27186,0,0,0,0,73,"1",76,1573,"1","5","2","NA"
"2012","EL",15741,1278.62969004894,"NA","2","2012","46","4",1958,"2","2","1","EL","2","NA","5","1","1","NA","NA","NA","3","2","40","NA","p","NA","NA","1","NA","NA","NA","NA","24","3","2","3","2","NA","2","NA",0,0,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",53,1574,"1","3","2","NA"
"2012","EL",15931,1278.62969004894,"NA","2","2012","24","2",1947,"2","2","3","EL","2","NA","1","7","2","NA","1","NA","3","8","NA","NA","NA","NA","11","NA","NA","2","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,0,0,0,3981,0,0,0,0,0,5602,0,0,0,0,272,"1",64,1593,"1","3","2","NA"
"2012","EL",16111,1278.62969004894,"NA","2","2012","10","3",1975,"1","1","1","EL","2","NA","3","1","2","NA","2","NA","3","5","40","NA","g","NA","NA","1","2","NA","NA","1","22","2","2","3","2","NA","2","NA",0,0,9272,0,0,0,0,0,0,0,4317,0,0,0,0,0,272,"1",36,1611,"1","3","2","NA"
"2012","EL",16871,1278.62969004894,"NA","2","2012","20","3",1976,"1","1","1","EL","2","NA","3","1","2","NA","NA","NA","3","2","40","NA","b-e","NA","13","2","NA","2","NA","NA","28","3","2","3","2","NA","2","NA",0,0,21801,0,0,5278,0,0,0,0,0,0,0,0,0,0,272,"1",35,1687,"1","2","2","NA"
"2012","EL",17031,1278.62969004894,"NA","2","2012","25","2",1977,"1","1","1","EL","2","5","3","5","2","2","2","NA","2","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","19","1","1","3","1","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",34,1703,"1","3","2","NA"
"2012","EL",17481,1278.62969004894,"NA","2","2012","10","4",1941,"2","2","3","EL","2","3","1","10","2","1","2","NA","2","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",70,1748,"1","6","2","NA"
"2012","EL",17531,1278.62969004894,"NA","2","2012","10","2",1977,"2","1","1","EL","2","NA","3","5","2","2","2","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","22","1","2","1","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",34,1753,"1","5","2","NA"
"2012","EL",17581,1278.62969004894,"NA","2","2012","10","4",1955,"1","2","1","EL","2","NA","3","1","2","NA","NA","NA","3","8","35","NA","h","NA","1","2","1","2","NA","NA","15","1","2","3","2","NA","2","NA",0,0,31761,0,0,3961,0,0,0,0,12328,0,0,0,0,0,272,"1",56,1758,"1","7","2","NA"
"2012","EL",18561,1278.62969004894,"NA","2","2012","10","1",1975,"2","2","1","EL","2","NA","4","1","1","NA","NA","NA","3","2","NA","NA","b-e","NA","NA","NA","NA","NA","NA","NA","18","1","2","3","2","NA","2","NA",0,0,15053,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",36,1856,"1","3","2","NA"
"2012","EL",18791,1278.62969004894,"NA","2","2012","10","4",1931,"2","4","1","EL","2","NA","1","11","2","NA","NA","NA","3",,"40","NA","NA","NA","13","1","NA","NA","NA","NA","22","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,22636,0,0,0,0,0,0,0,143,"1",80,1879,"1","7","2","NA"
"2012","EL",19101,1278.62969004894,"NA","2","2012","30","1",1932,"2","1","1","EL","2","NA","3","7","2","1","NA","NA","3","5","60","NA","NA","NA","NA","1","2","NA","NA","NA","22","1","1","1","2","NA","2","NA",0,0,0,0,0,6825,0,0,0,0,0,0,14652,0,0,0,10,"1",79,1910,"1","3","2","NA"
"2012","EL",19691,1278.62969004894,"NA","2","2012","13","3",1937,"2","4","3","EL","2","NA","5","7","1","2","2","NA","3","2","NA","NA","NA","NA","2","NA","NA","NA","NA","1","20","1","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,-184,0,0,5297,7042,0,0,0,51,"1",74,1969,"1","7","1","NA"
"2012","EL",19781,1278.62969004894,"NA","2","2012","20","1",1944,"2","2","3","EL","2","NA","5","7","2","NA","2","NA","2","4","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","18","2","2","3","2","NA","2","NA",0,0,0,0,0,6156,0,0,0,0,0,5732,1018,0,0,0,272,"1",67,1978,"1","2","2","NA"
"2012","EL",19811,1278.62969004894,"NA","2","2012","15","2",1943,"1",,"1",,"1","NA",,,"2","2","2","NA","NA",,"NA","NA",,"NA","NA","NA","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",68,1981,"1","3","2","NA"
"2012","EL",20181,1278.62969004894,"NA","2","2012","15","1",1937,"2","1","3","EL","2","NA","5","7","2","NA","NA","NA","3","2","42","NA","NA","NA","1","1","NA","2","NA","NA","17","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,11691,0,0,0,0,35,"1",74,2018,"1","2","1","NA"
"2012","EL",20521,1278.62969004894,"NA","2","2012","35","1",1942,"2","2","3","EL","2","5","3","10","2","2","2","NA","3",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","23","3","2","3","2","NA","2","NA",0,0,0,0,0,7025,0,0,0,0,0,0,0,0,0,0,35,"1",69,2052,"1","3","2","NA"
"2012","EL",21201,1278.62969004894,"NA","2","2012","15","1",1947,"2","2","3","EL","2","NA","5","7","1","1","NA","NA","2","4","NA","NA","NA","NA","2","1","NA","NA","NA","NA","12","2","2","2","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,7746,0,0,0,0,272,"1",64,2120,"1","2","2","NA"
"2012","EL",21431,1278.62969004894,"NA","2","2012","15","2",1940,"1","5","1","EL","2","NA","3","7","2","1","2","NA","3","7","40","NA","NA","NA","13","1","1","NA","NA","NA","22","2","2","3","2","NA","2","NA",0,0,0,0,0,7636,0,0,0,0,0,25033,0,0,0,0,234,"1",71,2143,"1","7","2","NA"
"2012","EL",21981,1278.62969004894,"NA","2","2012","40","1",1966,"1",,"1",,"2","NA",,,"2","2","2","1","NA",,"NA","NA",,"NA","NA","NA","2","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",45,2198,"1","7","2","NA"
"2012","EL",22241,1278.62969004894,"NA","2","2012","28","1",1976,"1","2","1","EL","2","NA","5","1","1","NA","NA","NA","3","2","20","NA","b-e","NA","2","NA","2","2","NA","NA","19","3","2","3","2","NA","2","NA",0,0,17723,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",35,2224,"1","7","2","NA"
"2012","EL",22371,1278.62969004894,"NA","2","2012","10","4",1961,"2","2","1","EU","1","NA","3","5","2","2","1","NA","3","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","19","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,"1",50,2237,"1","NA","2","NA"
"2012","EL",22731,1278.62969004894,"NA","2","2012","15","4",1937,"2","4","3","EL","2","NA","1","10","2","2","1","1","2",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","1","3","2","NA","2","NA",0,0,0,0,0,6726,0,500,0,0,0,0,0,0,0,0,272,"1",74,2273,"1","6","2","NA"
"2012","EL",23861,1278.62969004894,"NA","2","2012","35","1",1962,"1","5","1","EU","2","NA","3","3","2","NA","NA","NA","3","0 - 1","45","NA","i","NA","1","NA","1","2","NA","4","20","2","2","2","2","NA","2","NA",0,0,0,0,0,0,0,0,10422,0,0,0,0,0,0,0,272,"1",49,2386,"1","2","2","NA"
"2012","EL",24311,1278.62969004894,"NA","2","2012","10","3",1931,"2","4","1","EL","2","NA","1","7","1","NA","2","NA","4","7","NA","NA","NA","NA","10","NA","2","NA","NA","NA","18","2","2","1","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,4856,0,0,0,0,272,"1",80,2431,"1","3","2","NA"
"2012","EL",24391,1278.62969004894,"NA","2","2012","20","3",1935,"2","5","1","EL","2","NA","1","10","2","1","2","NA","NA",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",76,2439,"1","6","2","NA"
"2012","EL",24431,1278.62969004894,"NA","2","2012","25","2",1981,"1","1","1","EL","2","NA","3","1","2","NA","1","NA","3","8","NA","NA","b-e","5","NA","1","1","2","NA","NA","15","1","2","3","2","NA","2","NA",0,0,27590,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"1",30,2443,"1","6","2","NA"
